
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:19:12 2026
Timers Off: Sun Aug  9 01:20:50 2026

Wall Time:       98.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.250u      0.050s      0.873w      1 calls
build grid                          :      1.050u      0.033s      0.711w      1 calls
post-process grid                   :      0.200u      0.017s      0.162w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.065w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.087w      3 calls
DFH: initialize()                   :      3.850u      0.533s      3.388w      1 calls
DFH: AO Construction                :      1.200u      0.050s      0.914w      1 calls
DFH: AO-Met. Contraction            :      2.083u      0.450s      2.057w      1 calls
HF: Form core H                     :      0.033u      0.017s      0.037w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.017s      0.045w      1 calls
SAD Guess                           :      0.017u      0.017s      0.041w      1 calls
HF: Form G                          :     52.567u     14.567s     86.006w     10 calls
RV: Form V                          :     48.900u     12.433s     74.432w     10 calls
Properties                          :     21.967u     11.733s     54.031w  26690 calls
Functional                          :      2.333u      0.100s      2.012w  26690 calls
V_xc                                :     24.500u      0.333s     18.102w  26690 calls
JK: D                               :      0.000u      0.000s      0.002w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.032w     10 calls
JK: JK                              :      3.600u      2.117s     11.399w     10 calls
DFH: compute_JK()                   :      3.600u      2.100s     11.373w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.600u      1.967s      8.836w     10 calls
DFH: compute_K                      :      2.950u      0.067s      2.463w     10 calls
JK: AO2USO                          :      0.033u      0.017s      0.056w     10 calls
HF: Form F                          :      0.000u      0.017s      0.038w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.667u      0.317s      1.832w      9 calls
HF: Form C                          :      0.067u      0.017s      0.073w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.250u      0.050s      0.873w      1 calls
| build grid                        :      1.050u      0.033s      0.711w      1 calls
| post-process grid                 :      0.200u      0.017s      0.162w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.065w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.038w      1 calls
DFH: initialize()                   :      3.850u      0.533s      3.388w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.049w      2 calls
| DFH: AO Construction              :      1.200u      0.050s      0.914w      1 calls
| DFH: AO-Met. Contraction          :      2.083u      0.450s      2.057w      1 calls
HF: Form core H                     :      0.033u      0.017s      0.037w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.017s      0.045w      1 calls
| SAD Guess                         :      0.017u      0.017s      0.041w      1 calls
HF: Form G                          :     52.567u     14.567s     86.006w     10 calls
| RV: Form V                        :     48.900u     12.433s     74.432w     10 calls
| | Properties                      :     21.967u     11.733s     54.031w  26690 calls
| | Functional                      :      2.333u      0.100s      2.012w  26690 calls
| | V_xc                            :     24.500u      0.333s     18.102w  26690 calls
| JK: D                             :      0.000u      0.000s      0.002w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.032w     10 calls
| JK: JK                            :      3.600u      2.117s     11.399w     10 calls
| | DFH: compute_JK()               :      3.600u      2.100s     11.373w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.600u      1.967s      8.836w     10 calls
| | | DFH: compute_K                :      2.950u      0.067s      2.463w     10 calls
| JK: AO2USO                        :      0.033u      0.017s      0.056w     10 calls
HF: Form F                          :      0.000u      0.017s      0.038w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.667u      0.317s      1.832w      9 calls
HF: Form C                          :      0.067u      0.017s      0.073w      9 calls

**************************************************************************************
