
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:36:26 2026
Timers Off: Mon Aug 10 18:36:28 2026

Wall Time:        1.98 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.367u      0.017s      0.060w      1 calls
build grid                          :      0.333u      0.017s      0.033w      1 calls
post-process grid                   :      0.033u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.005w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.017s      0.006w     10 calls
DFH: initialize()                   :      0.550u      0.067s      0.114w      1 calls
DFH: AO Construction                :      0.167u      0.000s      0.013w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.017s      0.018w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.033u      0.050s      0.028w      1 calls
SAD Guess                           :      0.033u      0.050s      0.027w      1 calls
HF: Form G                          :     11.367u      0.067s      0.879w     10 calls
RV: Form V                          :     10.683u      0.050s      0.812w     10 calls
Properties                          :      2.130p                          20660 calls
Functional                          :      0.707p                          20660 calls
V_xc                                :      3.620p                          20660 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.017s      0.003w     10 calls
JK: JK                              :      0.650u      0.000s      0.059w     10 calls
DFH: compute_JK()                   :      0.650u      0.000s      0.059w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.117u      0.000s      0.010w     10 calls
DFH: compute_K                      :      0.533u      0.000s      0.044w     10 calls
JK: AO2USO                          :      0.033u      0.000s      0.003w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.267u      0.050s      0.201w      9 calls
HF: Form C                          :      0.000u      0.000s      0.005w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.367u      0.017s      0.060w      1 calls
| build grid                        :      0.333u      0.017s      0.033w      1 calls
| post-process grid                 :      0.033u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.005w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.003w      1 calls
DFH: initialize()                   :      0.550u      0.067s      0.114w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.003w      9 calls
| DFH: AO Construction              :      0.167u      0.000s      0.013w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.017s      0.018w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.033u      0.050s      0.028w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.027w      1 calls
HF: Form G                          :     11.367u      0.067s      0.879w     10 calls
| RV: Form V                        :     10.683u      0.050s      0.812w     10 calls
| | Properties                      :      2.130p                          20660 calls
| | Functional                      :      0.707p                          20660 calls
| | V_xc                            :      3.620p                          20660 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.017s      0.003w     10 calls
| JK: JK                            :      0.650u      0.000s      0.059w     10 calls
| | DFH: compute_JK()               :      0.650u      0.000s      0.059w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.117u      0.000s      0.010w     10 calls
| | | DFH: compute_K                :      0.533u      0.000s      0.044w     10 calls
| JK: AO2USO                        :      0.033u      0.000s      0.003w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.267u      0.050s      0.201w      9 calls
HF: Form C                          :      0.000u      0.000s      0.005w      9 calls

**************************************************************************************
