
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:29:33 2026
Timers Off: Sun Aug  9 01:29:49 2026

Wall Time:       15.78 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.467u      0.033s      0.353w      1 calls
build grid                          :      0.367u      0.017s      0.263w      1 calls
post-process grid                   :      0.100u      0.017s      0.090w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.061w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.070w      3 calls
DFH: initialize()                   :      1.117u      0.067s      0.880w      1 calls
DFH: AO Construction                :      0.400u      0.017s      0.312w      1 calls
DFH: AO-Met. Contraction            :      0.500u      0.033s      0.370w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.083u      0.017s      0.090w      1 calls
SAD Guess                           :      0.083u      0.017s      0.087w      1 calls
HF: Form G                          :      8.883u      1.033s      6.238w      9 calls
RV: Form V                          :      8.400u      0.950s      5.903w      9 calls
Properties                          :      3.517u      0.900s      2.928w  14886 calls
Functional                          :      0.850u      0.017s      0.485w  14886 calls
V_xc                                :      3.983u      0.017s      2.456w  14886 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.017s      0.003w      9 calls
JK: JK                              :      0.467u      0.067s      0.320w      9 calls
DFH: compute_JK()                   :      0.467u      0.067s      0.320w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.100u      0.067s      0.095w      9 calls
DFH: compute_K                      :      0.367u      0.000s      0.222w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.267s      2.305w      8 calls
HF: Form C                          :      0.033u      0.000s      0.014w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.467u      0.033s      0.353w      1 calls
| build grid                        :      0.367u      0.017s      0.263w      1 calls
| post-process grid                 :      0.100u      0.017s      0.090w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.061w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.036w      1 calls
DFH: initialize()                   :      1.117u      0.067s      0.880w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.034w      2 calls
| DFH: AO Construction              :      0.400u      0.017s      0.312w      1 calls
| DFH: AO-Met. Contraction          :      0.500u      0.033s      0.370w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.083u      0.017s      0.090w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.087w      1 calls
HF: Form G                          :      8.883u      1.033s      6.238w      9 calls
| RV: Form V                        :      8.400u      0.950s      5.903w      9 calls
| | Properties                      :      3.517u      0.900s      2.928w  14886 calls
| | Functional                      :      0.850u      0.017s      0.485w  14886 calls
| | V_xc                            :      3.983u      0.017s      2.456w  14886 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.017s      0.003w      9 calls
| JK: JK                            :      0.467u      0.067s      0.320w      9 calls
| | DFH: compute_JK()               :      0.467u      0.067s      0.320w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.100u      0.067s      0.095w      9 calls
| | | DFH: compute_K                :      0.367u      0.000s      0.222w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.267s      2.305w      8 calls
HF: Form C                          :      0.033u      0.000s      0.014w      8 calls

**************************************************************************************
