
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:09 2026
Timers Off: Mon Aug 10 18:32:12 2026

Wall Time:        2.65 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.417u      0.017s      0.073w      1 calls
build grid                          :      0.367u      0.017s      0.043w      1 calls
post-process grid                   :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.006w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.008w     10 calls
DFH: initialize()                   :      0.800u      0.067s      0.158w      1 calls
DFH: AO Construction                :      0.233u      0.000s      0.018w      1 calls
DFH: AO-Met. Contraction            :      0.333u      0.017s      0.029w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.003w      1 calls
HF: Guess                           :      0.033u      0.017s      0.018w      1 calls
SAD Guess                           :      0.033u      0.017s      0.017w      1 calls
HF: Form G                          :     17.333u      0.050s      1.328w     11 calls
RV: Form V                          :     16.150u      0.050s      1.226w     11 calls
Properties                          :      3.455p                          24838 calls
Functional                          :      1.102p                          24838 calls
V_xc                                :      5.215p                          24838 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      1.167u      0.000s      0.100w     11 calls
DFH: compute_JK()                   :      1.167u      0.000s      0.100w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.200u      0.000s      0.017w     11 calls
DFH: compute_K                      :      0.967u      0.000s      0.077w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.400u      0.117s      0.257w     10 calls
HF: Form C                          :      0.033u      0.083s      0.044w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.417u      0.017s      0.073w      1 calls
| build grid                        :      0.367u      0.017s      0.043w      1 calls
| post-process grid                 :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.006w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      1 calls
DFH: initialize()                   :      0.800u      0.067s      0.158w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.004w      9 calls
| DFH: AO Construction              :      0.233u      0.000s      0.018w      1 calls
| DFH: AO-Met. Contraction          :      0.333u      0.017s      0.029w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.003w      1 calls
HF: Guess                           :      0.033u      0.017s      0.018w      1 calls
| SAD Guess                         :      0.033u      0.017s      0.017w      1 calls
HF: Form G                          :     17.333u      0.050s      1.328w     11 calls
| RV: Form V                        :     16.150u      0.050s      1.226w     11 calls
| | Properties                      :      3.455p                          24838 calls
| | Functional                      :      1.102p                          24838 calls
| | V_xc                            :      5.215p                          24838 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      1.167u      0.000s      0.100w     11 calls
| | DFH: compute_JK()               :      1.167u      0.000s      0.100w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.200u      0.000s      0.017w     11 calls
| | | DFH: compute_K                :      0.967u      0.000s      0.077w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.400u      0.117s      0.257w     10 calls
HF: Form C                          :      0.033u      0.083s      0.044w     10 calls

**************************************************************************************
