
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:12:04 2026
Timers Off: Mon Aug 10 18:12:13 2026

Wall Time:        8.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.433u      0.017s      0.314w      1 calls
build grid                          :      2.283u      0.017s      0.226w      1 calls
post-process grid                   :      0.150u      0.000s      0.088w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.026w     10 calls
DFH: initialize()                   :      6.650u      0.500s      1.393w      1 calls
DFH: AO Construction                :      1.217u      0.017s      0.262w     22 calls
DFH: AO-Met. Contraction            :      3.867u      0.350s      0.490w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.019w      1 calls
HF: Guess                           :      0.033u      0.033s      0.024w      1 calls
SAD Guess                           :      0.033u      0.033s      0.024w      1 calls
HF: Form G                          :     68.750u      0.400s      5.403w     11 calls
RV: Form V                          :     56.250u      0.183s      4.354w     11 calls
Properties                          :     17.686p                          43252 calls
Functional                          :      1.856p                          43252 calls
V_xc                                :     15.208p                          43252 calls
JK: D                               :      0.017u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :     12.483u      0.200s      1.044w     11 calls
DFH: compute_JK()                   :     12.483u      0.200s      1.044w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.217u      0.017s      0.095w     22 calls
DFH: compute_K                      :     11.267u      0.067s      0.868w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.083s      0.297w     10 calls
HF: Form C                          :      0.333u      0.267s      0.199w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.433u      0.017s      0.314w      1 calls
| build grid                        :      2.283u      0.017s      0.226w      1 calls
| post-process grid                 :      0.150u      0.000s      0.088w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.650u      0.500s      1.393w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      9 calls
| DFH: AO Construction              :      1.217u      0.017s      0.262w     22 calls
| DFH: AO-Met. Contraction          :      3.867u      0.350s      0.490w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.019w      1 calls
HF: Guess                           :      0.033u      0.033s      0.024w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.024w      1 calls
HF: Form G                          :     68.750u      0.400s      5.403w     11 calls
| RV: Form V                        :     56.250u      0.183s      4.354w     11 calls
| | Properties                      :     17.686p                          43252 calls
| | Functional                      :      1.856p                          43252 calls
| | V_xc                            :     15.208p                          43252 calls
| JK: D                             :      0.017u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :     12.483u      0.200s      1.044w     11 calls
| | DFH: compute_JK()               :     12.483u      0.200s      1.044w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.217u      0.017s      0.095w     22 calls
| | | DFH: compute_K                :     11.267u      0.067s      0.868w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.083s      0.297w     10 calls
HF: Form C                          :      0.333u      0.267s      0.199w     10 calls

**************************************************************************************
