
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:30:24 2026
Timers Off: Sun Aug  9 01:30:38 2026

Wall Time:       14.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.633u      0.017s      0.440w      1 calls
build grid                          :      0.517u      0.000s      0.370w      1 calls
post-process grid                   :      0.117u      0.017s      0.070w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.037w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.047w      3 calls
DFH: initialize()                   :      1.283u      0.033s      1.531w      1 calls
DFH: AO Construction                :      0.333u      0.017s      0.216w      1 calls
DFH: AO-Met. Contraction            :      0.717u      0.017s      0.439w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.017s      0.039w      1 calls
SAD Guess                           :      0.033u      0.017s      0.038w      1 calls
HF: Form G                          :     16.050u      0.233s      9.733w     10 calls
RV: Form V                          :     14.283u      0.200s      8.694w     10 calls
Properties                          :      6.333u      0.133s      3.865w  19520 calls
Functional                          :      0.950u      0.000s      0.519w  19520 calls
V_xc                                :      7.000u      0.050s      4.271w  19520 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.010w     10 calls
JK: JK                              :      1.650u      0.033s      1.001w     10 calls
DFH: compute_JK()                   :      1.650u      0.033s      1.001w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.233u      0.017s      0.145w     10 calls
DFH: compute_K                      :      1.400u      0.000s      0.841w     10 calls
JK: AO2USO                          :      0.067u      0.000s      0.018w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.400u      0.067s      0.293w      9 calls
HF: Form C                          :      0.033u      0.000s      0.038w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.633u      0.017s      0.440w      1 calls
| build grid                        :      0.517u      0.000s      0.370w      1 calls
| post-process grid                 :      0.117u      0.017s      0.070w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.037w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.024w      1 calls
DFH: initialize()                   :      1.283u      0.033s      1.531w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.023w      2 calls
| DFH: AO Construction              :      0.333u      0.017s      0.216w      1 calls
| DFH: AO-Met. Contraction          :      0.717u      0.017s      0.439w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.017s      0.039w      1 calls
| SAD Guess                         :      0.033u      0.017s      0.038w      1 calls
HF: Form G                          :     16.050u      0.233s      9.733w     10 calls
| RV: Form V                        :     14.283u      0.200s      8.694w     10 calls
| | Properties                      :      6.333u      0.133s      3.865w  19520 calls
| | Functional                      :      0.950u      0.000s      0.519w  19520 calls
| | V_xc                            :      7.000u      0.050s      4.271w  19520 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.010w     10 calls
| JK: JK                            :      1.650u      0.033s      1.001w     10 calls
| | DFH: compute_JK()               :      1.650u      0.033s      1.001w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.233u      0.017s      0.145w     10 calls
| | | DFH: compute_K                :      1.400u      0.000s      0.841w     10 calls
| JK: AO2USO                        :      0.067u      0.000s      0.018w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.400u      0.067s      0.293w      9 calls
HF: Form C                          :      0.033u      0.000s      0.038w      9 calls

**************************************************************************************
