
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:39:55 2026
Timers Off: Mon Aug 10 19:40:40 2026

Wall Time:       44.55 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.933u      0.050s      0.724w      1 calls
build grid                          :      6.683u      0.050s      0.569w      1 calls
post-process grid                   :      0.250u      0.000s      0.154w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.043w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.058w     10 calls
DFH: initialize()                   :     46.417u      2.217s      7.524w      1 calls
DFH: AO Construction                :      7.450u      0.017s      1.662w     33 calls
DFH: AO-Met. Contraction            :     33.850u      1.917s      3.860w     33 calls
HF: Form core H                     :      0.350u      0.000s      0.034w      1 calls
HF: Form S/X                        :      0.200u      0.100s      0.106w      1 calls
HF: Guess                           :      0.117u      0.117s      0.078w      1 calls
SAD Guess                           :      0.100u      0.117s      0.076w      1 calls
HF: Form G                          :    398.967u      2.017s     32.755w     12 calls
RV: Form V                          :    303.200u      1.100s     24.600w     12 calls
Properties                          :    110.033p                          66852 calls
Functional                          :      5.361p                          66852 calls
V_xc                                :     81.061p                          66852 calls
JK: D                               :      0.050u      0.000s      0.005w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     95.650u      0.917s      8.144w     12 calls
DFH: compute_JK()                   :     95.633u      0.917s      8.143w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      5.417u      0.050s      0.448w     24 calls
DFH: compute_K                      :     90.033u      0.333s      7.264w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.000u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.233u      0.233s      0.620w     11 calls
HF: Form C                          :      2.183u      0.933s      1.153w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.933u      0.050s      0.724w      1 calls
| build grid                        :      6.683u      0.050s      0.569w      1 calls
| post-process grid                 :      0.250u      0.000s      0.154w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.043w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.029w      1 calls
DFH: initialize()                   :     46.417u      2.217s      7.524w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.029w      9 calls
| DFH: AO Construction              :      7.450u      0.017s      1.662w     33 calls
| DFH: AO-Met. Contraction          :     33.850u      1.917s      3.860w     33 calls
HF: Form core H                     :      0.350u      0.000s      0.034w      1 calls
HF: Form S/X                        :      0.200u      0.100s      0.106w      1 calls
HF: Guess                           :      0.117u      0.117s      0.078w      1 calls
| SAD Guess                         :      0.100u      0.117s      0.076w      1 calls
HF: Form G                          :    398.967u      2.017s     32.755w     12 calls
| RV: Form V                        :    303.200u      1.100s     24.600w     12 calls
| | Properties                      :    110.033p                          66852 calls
| | Functional                      :      5.361p                          66852 calls
| | V_xc                            :     81.061p                          66852 calls
| JK: D                             :      0.050u      0.000s      0.005w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     95.650u      0.917s      8.144w     12 calls
| | DFH: compute_JK()               :     95.633u      0.917s      8.143w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      5.417u      0.050s      0.448w     24 calls
| | | DFH: compute_K                :     90.033u      0.333s      7.264w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.000u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.233u      0.233s      0.620w     11 calls
HF: Form C                          :      2.183u      0.933s      1.153w     11 calls

**************************************************************************************
