
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:25:05 2026
Timers Off: Sun Aug  9 01:25:20 2026

Wall Time:       15.27 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.183u      0.017s      0.120w      1 calls
build grid                          :      0.150u      0.017s      0.092w      1 calls
post-process grid                   :      0.033u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.021w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.031w      3 calls
DFH: initialize()                   :      0.550u      0.017s      0.375w      1 calls
DFH: AO Construction                :      0.200u      0.000s      0.138w      1 calls
DFH: AO-Met. Contraction            :      0.233u      0.017s      0.153w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.083u      0.017s      0.097w      1 calls
SAD Guess                           :      0.083u      0.017s      0.095w      1 calls
HF: Form G                          :     17.883u      0.450s     11.636w      9 calls
RV: Form V                          :     17.250u      0.400s     11.219w      9 calls
Properties                          :      7.150u      0.167s      4.881w  14922 calls
Functional                          :      2.233u      0.017s      1.123w  14922 calls
V_xc                                :      7.767u      0.117s      5.139w  14922 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.017u      0.000s      0.005w      9 calls
JK: JK                              :      0.600u      0.050s      0.395w      9 calls
DFH: compute_JK()                   :      0.600u      0.050s      0.395w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.150u      0.017s      0.086w      9 calls
DFH: compute_K                      :      0.450u      0.033s      0.303w      9 calls
JK: AO2USO                          :      0.017u      0.000s      0.010w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.933u      0.217s      0.881w      8 calls
HF: Form C                          :      0.033u      0.000s      0.019w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.183u      0.017s      0.120w      1 calls
| build grid                        :      0.150u      0.017s      0.092w      1 calls
| post-process grid                 :      0.033u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.021w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      1 calls
DFH: initialize()                   :      0.550u      0.017s      0.375w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.019w      2 calls
| DFH: AO Construction              :      0.200u      0.000s      0.138w      1 calls
| DFH: AO-Met. Contraction          :      0.233u      0.017s      0.153w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.083u      0.017s      0.097w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.095w      1 calls
HF: Form G                          :     17.883u      0.450s     11.636w      9 calls
| RV: Form V                        :     17.250u      0.400s     11.219w      9 calls
| | Properties                      :      7.150u      0.167s      4.881w  14922 calls
| | Functional                      :      2.233u      0.017s      1.123w  14922 calls
| | V_xc                            :      7.767u      0.117s      5.139w  14922 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.017u      0.000s      0.005w      9 calls
| JK: JK                            :      0.600u      0.050s      0.395w      9 calls
| | DFH: compute_JK()               :      0.600u      0.050s      0.395w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.150u      0.017s      0.086w      9 calls
| | | DFH: compute_K                :      0.450u      0.033s      0.303w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.010w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.933u      0.217s      0.881w      8 calls
HF: Form C                          :      0.033u      0.000s      0.019w      8 calls

**************************************************************************************
