
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:34:40 2026
Timers Off: Mon Aug 10 18:34:41 2026

Wall Time:        1.19 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.083u      0.000s      0.022w      1 calls
build grid                          :      0.067u      0.000s      0.009w      1 calls
post-process grid                   :      0.017u      0.000s      0.013w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.002w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.003w     10 calls
DFH: initialize()                   :      0.083u      0.017s      0.026w      1 calls
DFH: AO Construction                :      0.033u      0.017s      0.002w      1 calls
DFH: AO-Met. Contraction            :      0.017u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
SAD Guess                           :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :      3.417u      0.033s      0.265w     10 calls
RV: Form V                          :      3.383u      0.017s      0.255w     10 calls
Properties                          :      0.600p                          12050 calls
Functional                          :      0.437p                          12050 calls
V_xc                                :      0.982p                          12050 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     10 calls
JK: JK                              :      0.017u      0.017s      0.009w     10 calls
DFH: compute_JK()                   :      0.017u      0.017s      0.009w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.017s      0.002w     10 calls
DFH: compute_K                      :      0.000u      0.000s      0.005w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.350u      0.050s      0.223w      9 calls
HF: Form C                          :      0.000u      0.000s      0.003w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.083u      0.000s      0.022w      1 calls
| build grid                        :      0.067u      0.000s      0.009w      1 calls
| post-process grid                 :      0.017u      0.000s      0.013w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.002w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.001w      1 calls
DFH: initialize()                   :      0.083u      0.017s      0.026w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.002w      9 calls
| DFH: AO Construction              :      0.033u      0.017s      0.002w      1 calls
| DFH: AO-Met. Contraction          :      0.017u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :      3.417u      0.033s      0.265w     10 calls
| RV: Form V                        :      3.383u      0.017s      0.255w     10 calls
| | Properties                      :      0.600p                          12050 calls
| | Functional                      :      0.437p                          12050 calls
| | V_xc                            :      0.982p                          12050 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     10 calls
| JK: JK                            :      0.017u      0.017s      0.009w     10 calls
| | DFH: compute_JK()               :      0.017u      0.017s      0.009w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.017u      0.017s      0.002w     10 calls
| | | DFH: compute_K                :      0.000u      0.000s      0.005w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.350u      0.050s      0.223w      9 calls
HF: Form C                          :      0.000u      0.000s      0.003w      9 calls

**************************************************************************************
