
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:17:27 2026
Timers Off: Mon Aug 10 18:17:58 2026

Wall Time:       31.44 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.083u      0.033s      0.641w      1 calls
build grid                          :      5.850u      0.033s      0.495w      1 calls
post-process grid                   :      0.233u      0.000s      0.146w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.044w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.000s      0.059w     10 calls
DFH: initialize()                   :     40.567u      1.400s      5.944w      1 calls
DFH: AO Construction                :      6.267u      0.033s      0.879w     24 calls
DFH: AO-Met. Contraction            :     29.000u      1.133s      2.976w     24 calls
HF: Form core H                     :      0.350u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.200u      0.100s      0.102w      1 calls
HF: Guess                           :      0.100u      0.100s      0.072w      1 calls
SAD Guess                           :      0.100u      0.100s      0.070w      1 calls
HF: Form G                          :    271.567u      1.783s     21.525w     12 calls
RV: Form V                          :    181.500u      0.667s     14.000w     12 calls
Properties                          :     62.505p                          64980 calls
Functional                          :      4.507p                          64980 calls
V_xc                                :     44.778p                          64980 calls
JK: D                               :      0.050u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     90.000u      1.117s      7.513w     12 calls
DFH: compute_JK()                   :     90.000u      1.117s      7.512w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.417u      0.067s      0.351w     24 calls
DFH: compute_K                      :     85.350u      0.383s      6.617w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.133u      0.217s      0.598w     11 calls
HF: Form C                          :      1.933u      0.900s      1.013w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.083u      0.033s      0.641w      1 calls
| build grid                        :      5.850u      0.033s      0.495w      1 calls
| post-process grid                 :      0.233u      0.000s      0.146w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.044w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.030w      1 calls
DFH: initialize()                   :     40.567u      1.400s      5.944w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.029w      9 calls
| DFH: AO Construction              :      6.267u      0.033s      0.879w     24 calls
| DFH: AO-Met. Contraction          :     29.000u      1.133s      2.976w     24 calls
HF: Form core H                     :      0.350u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.200u      0.100s      0.102w      1 calls
HF: Guess                           :      0.100u      0.100s      0.072w      1 calls
| SAD Guess                         :      0.100u      0.100s      0.070w      1 calls
HF: Form G                          :    271.567u      1.783s     21.525w     12 calls
| RV: Form V                        :    181.500u      0.667s     14.000w     12 calls
| | Properties                      :     62.505p                          64980 calls
| | Functional                      :      4.507p                          64980 calls
| | V_xc                            :     44.778p                          64980 calls
| JK: D                             :      0.050u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     90.000u      1.117s      7.513w     12 calls
| | DFH: compute_JK()               :     90.000u      1.117s      7.512w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.417u      0.067s      0.351w     24 calls
| | | DFH: compute_K                :     85.350u      0.383s      6.617w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.133u      0.217s      0.598w     11 calls
HF: Form C                          :      1.933u      0.900s      1.013w     11 calls

**************************************************************************************
