
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:14:25 2026
Timers Off: Sun Aug  9 16:14:54 2026

Wall Time:       28.85 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.017s      0.286w      1 calls
build grid                          :      2.167u      0.000s      0.203w      1 calls
post-process grid                   :      0.133u      0.017s      0.083w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.091w      1 calls
Libint2ERI::Libint2ERI              :      0.183u      0.000s      0.121w     10 calls
DFH: initialize()                   :     20.450u      2.233s      3.050w      1 calls
DFH: AO Construction                :      3.767u      0.000s      0.777w     30 calls
DFH: AO-Met. Contraction            :     15.083u      2.067s      1.610w     30 calls
HF: Form core H                     :      0.233u      0.000s      0.022w      1 calls
HF: Form S/X                        :      0.233u      0.117s      0.116w      1 calls
HF: Guess                           :      0.083u      0.067s      0.051w      1 calls
SAD Guess                           :      0.083u      0.067s      0.049w      1 calls
HF: Form G                          :    291.583u      0.833s     22.332w     11 calls
RV: Form V                          :    237.600u      0.483s     18.028w     11 calls
Properties                          :     77.395p                          42999 calls
Functional                          :      2.699p                          42999 calls
V_xc                                :     63.883p                          42999 calls
JK: D                               :      0.000u      0.000s      0.003w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     53.983u      0.350s      4.295w     11 calls
DFH: compute_JK()                   :     53.983u      0.350s      4.294w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      4.167u      0.017s      0.326w     22 calls
DFH: compute_K                      :     49.667u      0.150s      3.794w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.333u      0.200s      0.476w     10 calls
HF: Form C                          :      2.600u      0.900s      1.283w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.017s      0.286w      1 calls
| build grid                        :      2.167u      0.000s      0.203w      1 calls
| post-process grid                 :      0.133u      0.017s      0.083w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.091w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     20.450u      2.233s      3.050w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.767u      0.000s      0.777w     30 calls
| DFH: AO-Met. Contraction          :     15.083u      2.067s      1.610w     30 calls
HF: Form core H                     :      0.233u      0.000s      0.022w      1 calls
HF: Form S/X                        :      0.233u      0.117s      0.116w      1 calls
HF: Guess                           :      0.083u      0.067s      0.051w      1 calls
| SAD Guess                         :      0.083u      0.067s      0.049w      1 calls
HF: Form G                          :    291.583u      0.833s     22.332w     11 calls
| RV: Form V                        :    237.600u      0.483s     18.028w     11 calls
| | Properties                      :     77.395p                          42999 calls
| | Functional                      :      2.699p                          42999 calls
| | V_xc                            :     63.883p                          42999 calls
| JK: D                             :      0.000u      0.000s      0.003w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     53.983u      0.350s      4.295w     11 calls
| | DFH: compute_JK()               :     53.983u      0.350s      4.294w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      4.167u      0.017s      0.326w     22 calls
| | | DFH: compute_K                :     49.667u      0.150s      3.794w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.333u      0.200s      0.476w     10 calls
HF: Form C                          :      2.600u      0.900s      1.283w     10 calls

**************************************************************************************
