
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:15:57 2026
Timers Off: Mon Aug 10 19:16:46 2026

Wall Time:       49.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      9.933u      0.033s      1.038w      1 calls
build grid                          :      9.583u      0.033s      0.818w      1 calls
post-process grid                   :      0.350u      0.000s      0.220w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.017s      0.059w     10 calls
JK: (A|Q)^-1                        :      5.783u      0.400s      2.370w      1 calls
JK: (A|mn)                          :      8.500u      0.250s      0.675w      1 calls
JK: (Q|mn)                          :     44.750u      0.167s      3.930w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.517s      0.418w      1 calls
HF: Form core H                     :      0.283u      0.017s      0.030w      1 calls
HF: Form S/X                        :      0.167u      0.083s      0.085w      1 calls
HF: Guess                           :      0.083u      0.067s      0.044w      1 calls
SAD Guess                           :      0.067u      0.067s      0.043w      1 calls
HF: Form G                          :    434.517u      6.483s     37.982w     11 calls
RV: Form V                          :    307.817u      1.583s     25.731w     11 calls
Properties                          :    113.482p                          65065 calls
Functional                          :      5.278p                          65065 calls
V_xc                                :     86.784p                          65065 calls
JK: D                               :      0.050u      0.000s      0.005w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :    126.650u      4.867s     12.240w     11 calls
JK: (Q|mn) Read                     :      0.017u      2.933s      1.791w     22 calls
JK: J                               :      3.150u      0.067s      0.302w     22 calls
JK: J1                              :      1.600u      0.050s      0.153w     22 calls
JK: J2                              :      1.550u      0.017s      0.141w     22 calls
JK: K                               :    123.417u      1.383s      9.844w     22 calls
JK: K1                              :     76.033u      1.083s      6.069w     22 calls
JK: K2                              :     47.383u      0.300s      3.774w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.050u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.167u      0.233s      0.495w     10 calls
HF: Form C                          :      1.783u      0.750s      0.939w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      9.933u      0.033s      1.038w      1 calls
| build grid                        :      9.583u      0.033s      0.818w      1 calls
| post-process grid                 :      0.350u      0.000s      0.220w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.058w      2 calls
JK: (A|Q)^-1                        :      5.783u      0.400s      2.370w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.001w      8 calls
JK: (A|mn)                          :      8.500u      0.250s      0.675w      1 calls
JK: (Q|mn)                          :     44.750u      0.167s      3.930w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.517s      0.418w      1 calls
HF: Form core H                     :      0.283u      0.017s      0.030w      1 calls
HF: Form S/X                        :      0.167u      0.083s      0.085w      1 calls
HF: Guess                           :      0.083u      0.067s      0.044w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.043w      1 calls
HF: Form G                          :    434.517u      6.483s     37.982w     11 calls
| RV: Form V                        :    307.817u      1.583s     25.731w     11 calls
| | Properties                      :    113.482p                          65065 calls
| | Functional                      :      5.278p                          65065 calls
| | V_xc                            :     86.784p                          65065 calls
| JK: D                             :      0.050u      0.000s      0.005w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :    126.650u      4.867s     12.240w     11 calls
| | JK: (Q|mn) Read                 :      0.017u      2.933s      1.791w     22 calls
| | JK: J                           :      3.150u      0.067s      0.302w     22 calls
| | | JK: J1                        :      1.600u      0.050s      0.153w     22 calls
| | | JK: J2                        :      1.550u      0.017s      0.141w     22 calls
| | JK: K                           :    123.417u      1.383s      9.844w     22 calls
| | | JK: K1                        :     76.033u      1.083s      6.069w     22 calls
| | | JK: K2                        :     47.383u      0.300s      3.774w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.050u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.167u      0.233s      0.495w     10 calls
HF: Form C                          :      1.783u      0.750s      0.939w     10 calls

**************************************************************************************
