
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:34:35 2026
Timers Off: Mon Aug 10 18:34:39 2026

Wall Time:        4.37 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.733u      0.000s      0.109w      1 calls
build grid                          :      0.667u      0.000s      0.064w      1 calls
post-process grid                   :      0.067u      0.000s      0.045w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.011w     10 calls
DFH: initialize()                   :      1.433u      0.100s      0.275w      1 calls
DFH: AO Construction                :      0.350u      0.000s      0.027w      1 calls
DFH: AO-Met. Contraction            :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.007w      1 calls
HF: Guess                           :      0.017u      0.033s      0.022w      1 calls
SAD Guess                           :      0.017u      0.033s      0.021w      1 calls
HF: Form G                          :     32.317u      0.167s      2.527w     11 calls
RV: Form V                          :     29.617u      0.133s      2.284w     11 calls
Properties                          :      7.103p                          29161 calls
Functional                          :      1.842p                          29161 calls
V_xc                                :      9.253p                          29161 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.700u      0.033s      0.239w     11 calls
DFH: compute_JK()                   :      2.700u      0.033s      0.239w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.333u      0.017s      0.029w     11 calls
DFH: compute_K                      :      2.333u      0.000s      0.186w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.550u      0.117s      0.382w     10 calls
HF: Form C                          :      0.167u      0.167s      0.104w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.733u      0.000s      0.109w      1 calls
| build grid                        :      0.667u      0.000s      0.064w      1 calls
| post-process grid                 :      0.067u      0.000s      0.045w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.433u      0.100s      0.275w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.006w      9 calls
| DFH: AO Construction              :      0.350u      0.000s      0.027w      1 calls
| DFH: AO-Met. Contraction          :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.007w      1 calls
HF: Guess                           :      0.017u      0.033s      0.022w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.021w      1 calls
HF: Form G                          :     32.317u      0.167s      2.527w     11 calls
| RV: Form V                        :     29.617u      0.133s      2.284w     11 calls
| | Properties                      :      7.103p                          29161 calls
| | Functional                      :      1.842p                          29161 calls
| | V_xc                            :      9.253p                          29161 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.700u      0.033s      0.239w     11 calls
| | DFH: compute_JK()               :      2.700u      0.033s      0.239w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.333u      0.017s      0.029w     11 calls
| | | DFH: compute_K                :      2.333u      0.000s      0.186w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.550u      0.117s      0.382w     10 calls
HF: Form C                          :      0.167u      0.167s      0.104w     10 calls

**************************************************************************************
