
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:10:20 2026
Timers Off: Sun Aug  9 01:11:14 2026

Wall Time:       53.68 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.400u      0.000s      0.247w      1 calls
build grid                          :      0.333u      0.000s      0.202w      1 calls
post-process grid                   :      0.067u      0.000s      0.044w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.056w      3 calls
DFH: initialize()                   :      2.650u      0.117s      1.671w      1 calls
DFH: AO Construction                :      0.700u      0.017s      0.429w      1 calls
DFH: AO-Met. Contraction            :      1.600u      0.083s      1.028w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.020w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.008w      1 calls
HF: Guess                           :      0.033u      0.017s      0.035w      1 calls
SAD Guess                           :      0.033u      0.017s      0.034w      1 calls
HF: Form G                          :     56.533u      9.100s     47.788w     11 calls
RV: Form V                          :     50.883u      7.700s     42.284w     11 calls
Properties                          :     23.767u      7.400s     23.490w  24706 calls
Functional                          :      2.617u      0.017s      1.533w  24706 calls
V_xc                                :     24.417u      0.233s     17.096w  24706 calls
JK: D                               :      0.000u      0.000s      0.002w     11 calls
JK: USO2AO                          :      0.067u      0.000s      0.041w     11 calls
JK: JK                              :      5.450u      1.383s      5.318w     11 calls
DFH: compute_JK()                   :      5.450u      1.367s      5.314w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.800u      1.200s      1.916w     11 calls
DFH: compute_K                      :      4.650u      0.083s      3.317w     11 calls
JK: AO2USO                          :      0.100u      0.000s      0.066w     11 calls
HF: Form F                          :      0.000u      0.000s      0.003w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.450u      0.167s      0.748w     10 calls
HF: Form C                          :      0.200u      0.000s      0.154w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.400u      0.000s      0.247w      1 calls
| build grid                        :      0.333u      0.000s      0.202w      1 calls
| post-process grid                 :      0.067u      0.000s      0.044w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.028w      1 calls
DFH: initialize()                   :      2.650u      0.117s      1.671w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.028w      2 calls
| DFH: AO Construction              :      0.700u      0.017s      0.429w      1 calls
| DFH: AO-Met. Contraction          :      1.600u      0.083s      1.028w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.020w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.008w      1 calls
HF: Guess                           :      0.033u      0.017s      0.035w      1 calls
| SAD Guess                         :      0.033u      0.017s      0.034w      1 calls
HF: Form G                          :     56.533u      9.100s     47.788w     11 calls
| RV: Form V                        :     50.883u      7.700s     42.284w     11 calls
| | Properties                      :     23.767u      7.400s     23.490w  24706 calls
| | Functional                      :      2.617u      0.017s      1.533w  24706 calls
| | V_xc                            :     24.417u      0.233s     17.096w  24706 calls
| JK: D                             :      0.000u      0.000s      0.002w     11 calls
| JK: USO2AO                        :      0.067u      0.000s      0.041w     11 calls
| JK: JK                            :      5.450u      1.383s      5.318w     11 calls
| | DFH: compute_JK()               :      5.450u      1.367s      5.314w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.800u      1.200s      1.916w     11 calls
| | | DFH: compute_K                :      4.650u      0.083s      3.317w     11 calls
| JK: AO2USO                        :      0.100u      0.000s      0.066w     11 calls
HF: Form F                          :      0.000u      0.000s      0.003w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.450u      0.167s      0.748w     10 calls
HF: Form C                          :      0.200u      0.000s      0.154w     10 calls

**************************************************************************************
