
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:11:24 2026
Timers Off: Mon Aug 10 18:11:33 2026

Wall Time:        8.79 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.033s      0.288w      1 calls
build grid                          :      2.183u      0.017s      0.203w      1 calls
post-process grid                   :      0.117u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.026w     10 calls
DFH: initialize()                   :      6.833u      0.567s      1.549w      1 calls
DFH: AO Construction                :      1.167u      0.017s      0.253w     22 calls
DFH: AO-Met. Contraction            :      3.917u      0.400s      0.474w     22 calls
HF: Form core H                     :      0.050u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.018w      1 calls
HF: Guess                           :      0.050u      0.050s      0.030w      1 calls
SAD Guess                           :      0.050u      0.050s      0.029w      1 calls
HF: Form G                          :     67.900u      0.517s      5.374w     11 calls
RV: Form V                          :     55.467u      0.317s      4.318w     11 calls
Properties                          :     17.574p                          42636 calls
Functional                          :      1.761p                          42636 calls
V_xc                                :     15.110p                          42636 calls
JK: D                               :      0.017u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     12.417u      0.200s      1.053w     11 calls
DFH: compute_JK()                   :     12.417u      0.200s      1.052w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.233u      0.067s      0.101w     22 calls
DFH: compute_K                      :     11.133u      0.050s      0.872w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.400u      0.083s      0.283w     10 calls
HF: Form C                          :      0.283u      0.267s      0.177w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.033s      0.288w      1 calls
| build grid                        :      2.183u      0.017s      0.203w      1 calls
| post-process grid                 :      0.117u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.833u      0.567s      1.549w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.013w      9 calls
| DFH: AO Construction              :      1.167u      0.017s      0.253w     22 calls
| DFH: AO-Met. Contraction          :      3.917u      0.400s      0.474w     22 calls
HF: Form core H                     :      0.050u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.018w      1 calls
HF: Guess                           :      0.050u      0.050s      0.030w      1 calls
| SAD Guess                         :      0.050u      0.050s      0.029w      1 calls
HF: Form G                          :     67.900u      0.517s      5.374w     11 calls
| RV: Form V                        :     55.467u      0.317s      4.318w     11 calls
| | Properties                      :     17.574p                          42636 calls
| | Functional                      :      1.761p                          42636 calls
| | V_xc                            :     15.110p                          42636 calls
| JK: D                             :      0.017u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     12.417u      0.200s      1.053w     11 calls
| | DFH: compute_JK()               :     12.417u      0.200s      1.052w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.233u      0.067s      0.101w     22 calls
| | | DFH: compute_K                :     11.133u      0.050s      0.872w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.400u      0.083s      0.283w     10 calls
HF: Form C                          :      0.283u      0.267s      0.177w     10 calls

**************************************************************************************
