
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:10:58 2026
Timers Off: Sun Aug  9 16:11:23 2026

Wall Time:       24.82 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.383u      0.017s      0.299w      1 calls
build grid                          :      2.233u      0.017s      0.204w      1 calls
post-process grid                   :      0.150u      0.000s      0.094w      1 calls
DFH: sparsity prep                  :      0.133u      0.000s      0.091w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.000s      0.119w     10 calls
DFH: initialize()                   :     19.217u      2.467s      2.944w      1 calls
DFH: AO Construction                :      3.317u      0.033s      0.720w     30 calls
DFH: AO-Met. Contraction            :     14.133u      2.250s      1.531w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.183u      0.067s      0.084w      1 calls
HF: Guess                           :      0.083u      0.050s      0.038w      1 calls
SAD Guess                           :      0.083u      0.050s      0.037w      1 calls
HF: Form G                          :    244.983u      0.667s     18.739w     11 calls
RV: Form V                          :    198.900u      0.367s     15.084w     11 calls
Properties                          :     64.869p                          42889 calls
Functional                          :      2.253p                          42889 calls
V_xc                                :     53.278p                          42889 calls
JK: D                               :      0.033u      0.000s      0.003w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     46.033u      0.283s      3.648w     11 calls
DFH: compute_JK()                   :     46.033u      0.283s      3.647w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      3.983u      0.000s      0.308w     22 calls
DFH: compute_K                      :     41.933u      0.133s      3.197w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.017s      0.001w     11 calls
HF: Form D                          :      0.033u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.133u      0.133s      0.398w     10 calls
HF: Form C                          :      2.217u      0.817s      1.119w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.383u      0.017s      0.299w      1 calls
| build grid                        :      2.233u      0.017s      0.204w      1 calls
| post-process grid                 :      0.150u      0.000s      0.094w      1 calls
DFH: sparsity prep                  :      0.133u      0.000s      0.091w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.060w      1 calls
DFH: initialize()                   :     19.217u      2.467s      2.944w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.059w      9 calls
| DFH: AO Construction              :      3.317u      0.033s      0.720w     30 calls
| DFH: AO-Met. Contraction          :     14.133u      2.250s      1.531w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.183u      0.067s      0.084w      1 calls
HF: Guess                           :      0.083u      0.050s      0.038w      1 calls
| SAD Guess                         :      0.083u      0.050s      0.037w      1 calls
HF: Form G                          :    244.983u      0.667s     18.739w     11 calls
| RV: Form V                        :    198.900u      0.367s     15.084w     11 calls
| | Properties                      :     64.869p                          42889 calls
| | Functional                      :      2.253p                          42889 calls
| | V_xc                            :     53.278p                          42889 calls
| JK: D                             :      0.033u      0.000s      0.003w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     46.033u      0.283s      3.648w     11 calls
| | DFH: compute_JK()               :     46.033u      0.283s      3.647w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      3.983u      0.000s      0.308w     22 calls
| | | DFH: compute_K                :     41.933u      0.133s      3.197w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.017s      0.001w     11 calls
HF: Form D                          :      0.033u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.133u      0.133s      0.398w     10 calls
HF: Form C                          :      2.217u      0.817s      1.119w     10 calls

**************************************************************************************
