
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:08:02 2026
Timers Off: Sun Aug  9 16:08:31 2026

Wall Time:       29.18 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.333u      0.017s      0.289w      1 calls
build grid                          :      2.200u      0.017s      0.205w      1 calls
post-process grid                   :      0.133u      0.000s      0.084w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.122w     10 calls
DFH: initialize()                   :     19.733u      2.100s      2.933w      1 calls
DFH: AO Construction                :      3.383u      0.033s      0.718w     30 calls
DFH: AO-Met. Contraction            :     14.750u      1.917s      1.553w     30 calls
HF: Form core H                     :      0.183u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.200u      0.083s      0.095w      1 calls
HF: Guess                           :      0.083u      0.050s      0.039w      1 calls
SAD Guess                           :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    294.367u      1.167s     22.646w     12 calls
RV: Form V                          :    240.067u      0.633s     18.311w     12 calls
Properties                          :     79.257p                          46668 calls
Functional                          :      2.732p                          46668 calls
V_xc                                :     64.293p                          46668 calls
JK: D                               :      0.033u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :     54.267u      0.533s      4.324w     12 calls
DFH: compute_JK()                   :     54.267u      0.533s      4.323w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.500u      0.083s      0.359w     24 calls
DFH: compute_K                      :     49.650u      0.217s      3.793w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.317u      0.183s      0.510w     11 calls
HF: Form C                          :      2.583u      1.017s      1.287w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.333u      0.017s      0.289w      1 calls
| build grid                        :      2.200u      0.017s      0.205w      1 calls
| post-process grid                 :      0.133u      0.000s      0.084w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     19.733u      2.100s      2.933w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      9 calls
| DFH: AO Construction              :      3.383u      0.033s      0.718w     30 calls
| DFH: AO-Met. Contraction          :     14.750u      1.917s      1.553w     30 calls
HF: Form core H                     :      0.183u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.200u      0.083s      0.095w      1 calls
HF: Guess                           :      0.083u      0.050s      0.039w      1 calls
| SAD Guess                         :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    294.367u      1.167s     22.646w     12 calls
| RV: Form V                        :    240.067u      0.633s     18.311w     12 calls
| | Properties                      :     79.257p                          46668 calls
| | Functional                      :      2.732p                          46668 calls
| | V_xc                            :     64.293p                          46668 calls
| JK: D                             :      0.033u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :     54.267u      0.533s      4.324w     12 calls
| | DFH: compute_JK()               :     54.267u      0.533s      4.323w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.500u      0.083s      0.359w     24 calls
| | | DFH: compute_K                :     49.650u      0.217s      3.793w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.317u      0.183s      0.510w     11 calls
HF: Form C                          :      2.583u      1.017s      1.287w     11 calls

**************************************************************************************
