
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:09:07 2026
Timers Off: Sun Aug  9 01:09:15 2026

Wall Time:        7.93 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.083u      0.000s      0.080w      1 calls
build grid                          :      0.067u      0.000s      0.065w      1 calls
post-process grid                   :      0.017u      0.000s      0.015w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.086w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.083w      3 calls
DFH: initialize()                   :      0.150u      0.017s      0.161w      1 calls
DFH: AO Construction                :      0.050u      0.000s      0.044w      1 calls
DFH: AO-Met. Contraction            :      0.067u      0.017s      0.035w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.017s      0.068w      1 calls
SAD Guess                           :      0.050u      0.017s      0.061w      1 calls
HF: Form G                          :      4.683u      0.117s      3.201w      9 calls
RV: Form V                          :      4.483u      0.100s      3.073w      9 calls
Properties                          :      1.867u      0.067s      1.280w   9306 calls
Functional                          :      0.550u      0.017s      0.400w   9306 calls
V_xc                                :      2.050u      0.017s      1.366w   9306 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.017u      0.000s      0.002w      9 calls
JK: JK                              :      0.150u      0.017s      0.118w      9 calls
DFH: compute_JK()                   :      0.150u      0.017s      0.118w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.017u      0.017s      0.022w      9 calls
DFH: compute_K                      :      0.133u      0.000s      0.093w      9 calls
JK: AO2USO                          :      0.017u      0.000s      0.003w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.167s      1.331w      8 calls
HF: Form C                          :      0.033u      0.000s      0.009w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.083u      0.000s      0.080w      1 calls
| build grid                        :      0.067u      0.000s      0.065w      1 calls
| post-process grid                 :      0.017u      0.000s      0.015w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.086w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.077w      1 calls
DFH: initialize()                   :      0.150u      0.017s      0.161w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.006w      2 calls
| DFH: AO Construction              :      0.050u      0.000s      0.044w      1 calls
| DFH: AO-Met. Contraction          :      0.067u      0.017s      0.035w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.017s      0.068w      1 calls
| SAD Guess                         :      0.050u      0.017s      0.061w      1 calls
HF: Form G                          :      4.683u      0.117s      3.201w      9 calls
| RV: Form V                        :      4.483u      0.100s      3.073w      9 calls
| | Properties                      :      1.867u      0.067s      1.280w   9306 calls
| | Functional                      :      0.550u      0.017s      0.400w   9306 calls
| | V_xc                            :      2.050u      0.017s      1.366w   9306 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.017u      0.000s      0.002w      9 calls
| JK: JK                            :      0.150u      0.017s      0.118w      9 calls
| | DFH: compute_JK()               :      0.150u      0.017s      0.118w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.017u      0.017s      0.022w      9 calls
| | | DFH: compute_K                :      0.133u      0.000s      0.093w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.003w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.167s      1.331w      8 calls
HF: Form C                          :      0.033u      0.000s      0.009w      8 calls

**************************************************************************************
