
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:35:10 2026
Timers Off: Mon Aug 10 18:35:12 2026

Wall Time:        1.01 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.067u      0.000s      0.017w      1 calls
build grid                          :      0.050u      0.000s      0.007w      1 calls
post-process grid                   :      0.017u      0.000s      0.010w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.002w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.003w     10 calls
DFH: initialize()                   :      0.067u      0.017s      0.022w      1 calls
DFH: AO Construction                :      0.017u      0.000s      0.002w      1 calls
DFH: AO-Met. Contraction            :      0.017u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.067s      0.027w      1 calls
SAD Guess                           :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      2.417u      0.000s      0.192w     10 calls
RV: Form V                          :      2.350u      0.000s      0.183w     10 calls
Properties                          :      0.437p                          10380 calls
Functional                          :      0.340p                          10380 calls
V_xc                                :      0.667p                          10380 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.067u      0.000s      0.008w     10 calls
DFH: compute_JK()                   :      0.067u      0.000s      0.008w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.000u      0.000s      0.002w     10 calls
DFH: compute_K                      :      0.050u      0.000s      0.005w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.283u      0.067s      0.196w      9 calls
HF: Form C                          :      0.000u      0.000s      0.002w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.067u      0.000s      0.017w      1 calls
| build grid                        :      0.050u      0.000s      0.007w      1 calls
| post-process grid                 :      0.017u      0.000s      0.010w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.002w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
DFH: initialize()                   :      0.067u      0.017s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.002w      9 calls
| DFH: AO Construction              :      0.017u      0.000s      0.002w      1 calls
| DFH: AO-Met. Contraction          :      0.017u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.067s      0.027w      1 calls
| SAD Guess                         :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      2.417u      0.000s      0.192w     10 calls
| RV: Form V                        :      2.350u      0.000s      0.183w     10 calls
| | Properties                      :      0.437p                          10380 calls
| | Functional                      :      0.340p                          10380 calls
| | V_xc                            :      0.667p                          10380 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.067u      0.000s      0.008w     10 calls
| | DFH: compute_JK()               :      0.067u      0.000s      0.008w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.000u      0.000s      0.002w     10 calls
| | | DFH: compute_K                :      0.050u      0.000s      0.005w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.283u      0.067s      0.196w      9 calls
HF: Form C                          :      0.000u      0.000s      0.002w      9 calls

**************************************************************************************
