
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 11:18:32 2026
Timers Off: Sun Aug  9 11:18:59 2026

Wall Time:       26.82 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.767u      0.017s      0.213w      1 calls
build grid                          :      1.650u      0.017s      0.138w      1 calls
post-process grid                   :      0.117u      0.000s      0.075w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.090w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.118w     10 calls
DFH: initialize()                   :     16.250u      2.033s      2.397w      1 calls
DFH: AO Construction                :      2.783u      0.017s      0.525w     28 calls
DFH: AO-Met. Contraction            :     12.050u      1.883s      1.275w     28 calls
HF: Form core H                     :      0.133u      0.017s      0.015w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.074w      1 calls
HF: Guess                           :      0.067u      0.033s      0.034w      1 calls
SAD Guess                           :      0.067u      0.033s      0.033w      1 calls
HF: Form G                          :    270.600u      1.000s     21.093w     12 calls
RV: Form V                          :    218.050u      0.583s     16.796w     12 calls
Properties                          :     71.457p                          43548 calls
Functional                          :      2.672p                          43548 calls
V_xc                                :     60.000p                          43548 calls
JK: D                               :      0.050u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     52.500u      0.367s      4.288w     12 calls
DFH: compute_JK()                   :     52.500u      0.367s      4.288w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.083u      0.067s      0.324w     24 calls
DFH: compute_K                      :     48.350u      0.083s      3.790w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.067u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.433u      0.233s      0.514w     11 calls
HF: Form C                          :      2.650u      0.967s      1.326w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.767u      0.017s      0.213w      1 calls
| build grid                        :      1.650u      0.017s      0.138w      1 calls
| post-process grid                 :      0.117u      0.000s      0.075w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.090w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.060w      1 calls
DFH: initialize()                   :     16.250u      2.033s      2.397w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.058w      9 calls
| DFH: AO Construction              :      2.783u      0.017s      0.525w     28 calls
| DFH: AO-Met. Contraction          :     12.050u      1.883s      1.275w     28 calls
HF: Form core H                     :      0.133u      0.017s      0.015w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.074w      1 calls
HF: Guess                           :      0.067u      0.033s      0.034w      1 calls
| SAD Guess                         :      0.067u      0.033s      0.033w      1 calls
HF: Form G                          :    270.600u      1.000s     21.093w     12 calls
| RV: Form V                        :    218.050u      0.583s     16.796w     12 calls
| | Properties                      :     71.457p                          43548 calls
| | Functional                      :      2.672p                          43548 calls
| | V_xc                            :     60.000p                          43548 calls
| JK: D                             :      0.050u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     52.500u      0.367s      4.288w     12 calls
| | DFH: compute_JK()               :     52.500u      0.367s      4.288w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.083u      0.067s      0.324w     24 calls
| | | DFH: compute_K                :     48.350u      0.083s      3.790w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.067u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.433u      0.233s      0.514w     11 calls
HF: Form C                          :      2.650u      0.967s      1.326w     11 calls

**************************************************************************************
