
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:20:33 2026
Timers Off: Sun Aug  9 16:20:38 2026

Wall Time:        4.50 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.450u      0.000s      0.073w      1 calls
build grid                          :      0.400u      0.000s      0.041w      1 calls
post-process grid                   :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.033w     10 calls
DFH: initialize()                   :      2.183u      0.117s      0.287w      1 calls
DFH: AO Construction                :      0.617u      0.017s      0.050w      1 calls
DFH: AO-Met. Contraction            :      1.300u      0.050s      0.114w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
SAD Guess                           :      0.033u      0.033s      0.019w      1 calls
HF: Form G                          :     39.417u      0.200s      3.032w     11 calls
RV: Form V                          :     35.650u      0.100s      2.708w     11 calls
Properties                          :      8.474p                          25289 calls
Functional                          :      0.994p                          25289 calls
V_xc                                :     12.078p                          25289 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.017s      0.008w     11 calls
JK: JK                              :      3.667u      0.067s      0.297w     11 calls
DFH: compute_JK()                   :      3.667u      0.067s      0.296w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.717u      0.000s      0.051w     11 calls
DFH: compute_K                      :      2.950u      0.000s      0.227w     11 calls
JK: AO2USO                          :      0.083u      0.000s      0.012w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.267u      0.033s      0.213w     10 calls
HF: Form C                          :      0.017u      0.000s      0.016w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.450u      0.000s      0.073w      1 calls
| build grid                        :      0.400u      0.000s      0.041w      1 calls
| post-process grid                 :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.017w      1 calls
DFH: initialize()                   :      2.183u      0.117s      0.287w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.016w      9 calls
| DFH: AO Construction              :      0.617u      0.017s      0.050w      1 calls
| DFH: AO-Met. Contraction          :      1.300u      0.050s      0.114w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.019w      1 calls
HF: Form G                          :     39.417u      0.200s      3.032w     11 calls
| RV: Form V                        :     35.650u      0.100s      2.708w     11 calls
| | Properties                      :      8.474p                          25289 calls
| | Functional                      :      0.994p                          25289 calls
| | V_xc                            :     12.078p                          25289 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.017s      0.008w     11 calls
| JK: JK                            :      3.667u      0.067s      0.297w     11 calls
| | DFH: compute_JK()               :      3.667u      0.067s      0.296w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.717u      0.000s      0.051w     11 calls
| | | DFH: compute_K                :      2.950u      0.000s      0.227w     11 calls
| JK: AO2USO                        :      0.083u      0.000s      0.012w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.267u      0.033s      0.213w     10 calls
HF: Form C                          :      0.017u      0.000s      0.016w     10 calls

**************************************************************************************
