
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:14:01 2026
Timers Off: Sun Aug  9 01:15:05 2026

Wall Time:       63.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.667u      0.017s      0.441w      1 calls
build grid                          :      0.550u      0.000s      0.357w      1 calls
post-process grid                   :      0.117u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.100u      0.000s      0.064w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.000s      0.085w      3 calls
DFH: initialize()                   :      2.317u      0.067s      1.608w      1 calls
DFH: AO Construction                :      0.750u      0.017s      0.521w      1 calls
DFH: AO-Met. Contraction            :      1.150u      0.017s      0.785w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.027w      1 calls
HF: Guess                           :      0.133u      0.033s      0.104w      1 calls
SAD Guess                           :      0.133u      0.033s      0.103w      1 calls
HF: Form G                          :     29.550u     11.933s     54.658w     10 calls
RV: Form V                          :     27.633u     10.867s     49.351w     10 calls
Properties                          :     11.933u     10.267s     38.104w  19320 calls
Functional                          :      1.917u      0.100s      1.549w  19320 calls
V_xc                                :     13.617u      0.333s      9.505w  19320 calls
JK: D                               :      0.000u      0.000s      0.004w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      1.917u      1.050s      5.272w     10 calls
DFH: compute_JK()                   :      1.917u      1.050s      5.268w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.333u      0.917s      4.075w     10 calls
DFH: compute_K                      :      1.583u      0.100s      1.151w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.017s      0.021w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.600u      0.267s      1.631w      9 calls
HF: Form C                          :      0.217u      0.000s      0.191w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.667u      0.017s      0.441w      1 calls
| build grid                        :      0.550u      0.000s      0.357w      1 calls
| post-process grid                 :      0.117u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.100u      0.000s      0.064w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.042w      1 calls
DFH: initialize()                   :      2.317u      0.067s      1.608w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.043w      2 calls
| DFH: AO Construction              :      0.750u      0.017s      0.521w      1 calls
| DFH: AO-Met. Contraction          :      1.150u      0.017s      0.785w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.027w      1 calls
HF: Guess                           :      0.133u      0.033s      0.104w      1 calls
| SAD Guess                         :      0.133u      0.033s      0.103w      1 calls
HF: Form G                          :     29.550u     11.933s     54.658w     10 calls
| RV: Form V                        :     27.633u     10.867s     49.351w     10 calls
| | Properties                      :     11.933u     10.267s     38.104w  19320 calls
| | Functional                      :      1.917u      0.100s      1.549w  19320 calls
| | V_xc                            :     13.617u      0.333s      9.505w  19320 calls
| JK: D                             :      0.000u      0.000s      0.004w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      1.917u      1.050s      5.272w     10 calls
| | DFH: compute_JK()               :      1.917u      1.050s      5.268w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.333u      0.917s      4.075w     10 calls
| | | DFH: compute_K                :      1.583u      0.100s      1.151w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.017s      0.021w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.600u      0.267s      1.631w      9 calls
HF: Form C                          :      0.217u      0.000s      0.191w      9 calls

**************************************************************************************
