
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:12:24 2026
Timers Off: Sun Aug  9 16:12:50 2026

Wall Time:       26.21 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.017s      0.286w      1 calls
build grid                          :      2.167u      0.017s      0.200w      1 calls
post-process grid                   :      0.133u      0.000s      0.086w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
Libint2ERI::Libint2ERI              :      0.217u      0.000s      0.121w     10 calls
DFH: initialize()                   :     18.750u      2.150s      2.824w      1 calls
DFH: AO Construction                :      3.167u      0.033s      0.693w     30 calls
DFH: AO-Met. Contraction            :     13.967u      1.983s      1.475w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.076w      1 calls
HF: Guess                           :      0.067u      0.050s      0.034w      1 calls
SAD Guess                           :      0.067u      0.050s      0.033w      1 calls
HF: Form G                          :    265.950u      0.583s     20.242w     12 calls
RV: Form V                          :    216.700u      0.250s     16.352w     12 calls
Properties                          :     70.720p                          46776 calls
Functional                          :      2.461p                          46776 calls
V_xc                                :     57.393p                          46776 calls
JK: D                               :      0.033u      0.000s      0.003w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     49.217u      0.333s      3.881w     12 calls
DFH: compute_JK()                   :     49.217u      0.333s      3.880w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.367u      0.033s      0.337w     24 calls
DFH: compute_K                      :     44.733u      0.050s      3.387w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.050u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.167u      0.167s      0.373w     11 calls
HF: Form C                          :      2.400u      0.933s      1.211w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.017s      0.286w      1 calls
| build grid                        :      2.167u      0.017s      0.200w      1 calls
| post-process grid                 :      0.133u      0.000s      0.086w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     18.750u      2.150s      2.824w      1 calls
| Libint2ERI::Libint2ERI            :      0.117u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.167u      0.033s      0.693w     30 calls
| DFH: AO-Met. Contraction          :     13.967u      1.983s      1.475w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.076w      1 calls
HF: Guess                           :      0.067u      0.050s      0.034w      1 calls
| SAD Guess                         :      0.067u      0.050s      0.033w      1 calls
HF: Form G                          :    265.950u      0.583s     20.242w     12 calls
| RV: Form V                        :    216.700u      0.250s     16.352w     12 calls
| | Properties                      :     70.720p                          46776 calls
| | Functional                      :      2.461p                          46776 calls
| | V_xc                            :     57.393p                          46776 calls
| JK: D                             :      0.033u      0.000s      0.003w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     49.217u      0.333s      3.881w     12 calls
| | DFH: compute_JK()               :     49.217u      0.333s      3.880w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.367u      0.033s      0.337w     24 calls
| | | DFH: compute_K                :     44.733u      0.050s      3.387w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.050u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.167u      0.167s      0.373w     11 calls
HF: Form C                          :      2.400u      0.933s      1.211w     11 calls

**************************************************************************************
