
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:18:34 2026
Timers Off: Sun Aug  9 01:19:10 2026

Wall Time:       35.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.300u      0.017s      0.195w      1 calls
build grid                          :      0.233u      0.000s      0.143w      1 calls
post-process grid                   :      0.067u      0.017s      0.052w      1 calls
DFH: sparsity prep                  :      0.100u      0.000s      0.073w      1 calls
Libint2ERI::Libint2ERI              :      0.117u      0.000s      0.090w      3 calls
DFH: initialize()                   :      2.883u      0.183s      2.320w      1 calls
DFH: AO Construction                :      0.917u      0.033s      0.686w      1 calls
DFH: AO-Met. Contraction            :      1.500u      0.133s      1.289w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.020w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.006w      1 calls
HF: Guess                           :      0.050u      0.000s      0.038w      1 calls
SAD Guess                           :      0.050u      0.000s      0.037w      1 calls
HF: Form G                          :     39.450u      1.900s     28.910w      9 calls
RV: Form V                          :     37.083u      1.750s     27.199w      9 calls
Properties                          :     16.250u      1.483s     13.149w  19314 calls
Functional                          :      2.183u      0.017s      1.431w  19314 calls
V_xc                                :     18.500u      0.067s     12.509w  19314 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.012w      9 calls
JK: JK                              :      2.333u      0.150s      1.650w      9 calls
DFH: compute_JK()                   :      2.333u      0.150s      1.649w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.417u      0.150s      0.365w      9 calls
DFH: compute_K                      :      1.900u      0.000s      1.266w      9 calls
JK: AO2USO                          :      0.017u      0.000s      0.027w      9 calls
HF: Form F                          :      0.000u      0.000s      0.001w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.617u      0.183s      0.815w      8 calls
HF: Form C                          :      0.067u      0.000s      0.051w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.300u      0.017s      0.195w      1 calls
| build grid                        :      0.233u      0.000s      0.143w      1 calls
| post-process grid                 :      0.067u      0.017s      0.052w      1 calls
DFH: sparsity prep                  :      0.100u      0.000s      0.073w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.054w      1 calls
DFH: initialize()                   :      2.883u      0.183s      2.320w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.036w      2 calls
| DFH: AO Construction              :      0.917u      0.033s      0.686w      1 calls
| DFH: AO-Met. Contraction          :      1.500u      0.133s      1.289w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.020w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.006w      1 calls
HF: Guess                           :      0.050u      0.000s      0.038w      1 calls
| SAD Guess                         :      0.050u      0.000s      0.037w      1 calls
HF: Form G                          :     39.450u      1.900s     28.910w      9 calls
| RV: Form V                        :     37.083u      1.750s     27.199w      9 calls
| | Properties                      :     16.250u      1.483s     13.149w  19314 calls
| | Functional                      :      2.183u      0.017s      1.431w  19314 calls
| | V_xc                            :     18.500u      0.067s     12.509w  19314 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.012w      9 calls
| JK: JK                            :      2.333u      0.150s      1.650w      9 calls
| | DFH: compute_JK()               :      2.333u      0.150s      1.649w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.417u      0.150s      0.365w      9 calls
| | | DFH: compute_K                :      1.900u      0.000s      1.266w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.027w      9 calls
HF: Form F                          :      0.000u      0.000s      0.001w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.617u      0.183s      0.815w      8 calls
HF: Form C                          :      0.067u      0.000s      0.051w      8 calls

**************************************************************************************
