
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:16:22 2026
Timers Off: Sun Aug  9 01:17:49 2026

Wall Time:       87.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.000s      0.257w      1 calls
build grid                          :      0.367u      0.000s      0.218w      1 calls
post-process grid                   :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.067u      0.017s      0.072w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.017s      0.085w      3 calls
DFH: initialize()                   :      2.800u      0.133s      1.771w      1 calls
DFH: AO Construction                :      0.733u      0.033s      0.456w      1 calls
DFH: AO-Met. Contraction            :      1.700u      0.083s      1.077w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.010w      1 calls
HF: Guess                           :      0.033u      0.000s      0.044w      1 calls
SAD Guess                           :      0.033u      0.000s      0.041w      1 calls
HF: Form G                          :     46.483u     14.417s     80.672w     10 calls
RV: Form V                          :     40.783u     12.150s     70.122w     10 calls
Properties                          :     18.933u     11.600s     55.887w  25080 calls
Functional                          :      1.583u      0.033s      0.964w  25080 calls
V_xc                                :     20.133u      0.433s     13.083w  25080 calls
JK: D                               :      0.000u      0.000s      0.008w     10 calls
JK: USO2AO                          :      0.050u      0.017s      0.039w     10 calls
JK: JK                              :      5.500u      2.233s     10.363w     10 calls
DFH: compute_JK()                   :      5.500u      2.233s     10.349w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.783u      2.033s      6.870w     10 calls
DFH: compute_K                      :      4.683u      0.117s      3.067w     10 calls
JK: AO2USO                          :      0.083u      0.000s      0.060w     10 calls
HF: Form F                          :      0.017u      0.017s      0.035w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.433u      0.200s      1.215w      9 calls
HF: Form C                          :      0.150u      0.000s      0.128w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.000s      0.257w      1 calls
| build grid                        :      0.367u      0.000s      0.218w      1 calls
| post-process grid                 :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.067u      0.017s      0.072w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.017s      0.057w      1 calls
DFH: initialize()                   :      2.800u      0.133s      1.771w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.733u      0.033s      0.456w      1 calls
| DFH: AO-Met. Contraction          :      1.700u      0.083s      1.077w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.010w      1 calls
HF: Guess                           :      0.033u      0.000s      0.044w      1 calls
| SAD Guess                         :      0.033u      0.000s      0.041w      1 calls
HF: Form G                          :     46.483u     14.417s     80.672w     10 calls
| RV: Form V                        :     40.783u     12.150s     70.122w     10 calls
| | Properties                      :     18.933u     11.600s     55.887w  25080 calls
| | Functional                      :      1.583u      0.033s      0.964w  25080 calls
| | V_xc                            :     20.133u      0.433s     13.083w  25080 calls
| JK: D                             :      0.000u      0.000s      0.008w     10 calls
| JK: USO2AO                        :      0.050u      0.017s      0.039w     10 calls
| JK: JK                            :      5.500u      2.233s     10.363w     10 calls
| | DFH: compute_JK()               :      5.500u      2.233s     10.349w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.783u      2.033s      6.870w     10 calls
| | | DFH: compute_K                :      4.683u      0.117s      3.067w     10 calls
| JK: AO2USO                        :      0.083u      0.000s      0.060w     10 calls
HF: Form F                          :      0.017u      0.017s      0.035w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.433u      0.200s      1.215w      9 calls
HF: Form C                          :      0.150u      0.000s      0.128w      9 calls

**************************************************************************************
