
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 20:22:21 2026
Timers Off: Mon Aug 10 20:22:50 2026

Wall Time:       29.20 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      4.500u      0.033s      0.519w      1 calls
build grid                          :      4.267u      0.017s      0.367w      1 calls
post-process grid                   :      0.233u      0.017s      0.151w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.035w     10 calls
DFH: initialize()                   :     18.017u      1.217s      3.370w      1 calls
DFH: AO Construction                :      3.717u      0.033s      0.855w     27 calls
DFH: AO-Met. Contraction            :     12.017u      1.017s      1.519w     27 calls
HF: Form core H                     :      0.200u      0.017s      0.027w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.067u      0.067s      0.052w      1 calls
SAD Guess                           :      0.067u      0.067s      0.050w      1 calls
HF: Form G                          :    244.217u      1.533s     23.093w     10 calls
RV: Form V                          :    206.950u      1.133s     19.285w     10 calls
Properties                          :     84.690p                          47190 calls
Functional                          :      6.496p                          47190 calls
V_xc                                :     59.725p                          47190 calls
JK: D                               :      0.000u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.133u      0.017s      0.022w     10 calls
JK: JK                              :     36.833u      0.317s      3.728w     10 calls
DFH: compute_JK()                   :     36.833u      0.317s      3.728w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     20 calls
DFH: compute_J                      :      3.017u      0.033s      0.278w     20 calls
DFH: compute_K                      :     33.767u      0.083s      3.295w     20 calls
JK: AO2USO                          :      0.183u      0.050s      0.036w     10 calls
HF: Form F                          :      0.000u      0.017s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.733u      0.133s      0.520w      9 calls
HF: Form C                          :      0.067u      0.000s      0.039w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      4.500u      0.033s      0.519w      1 calls
| build grid                        :      4.267u      0.017s      0.367w      1 calls
| post-process grid                 :      0.233u      0.017s      0.151w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.017w      1 calls
DFH: initialize()                   :     18.017u      1.217s      3.370w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.018w      9 calls
| DFH: AO Construction              :      3.717u      0.033s      0.855w     27 calls
| DFH: AO-Met. Contraction          :     12.017u      1.017s      1.519w     27 calls
HF: Form core H                     :      0.200u      0.017s      0.027w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.067u      0.067s      0.052w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.050w      1 calls
HF: Form G                          :    244.217u      1.533s     23.093w     10 calls
| RV: Form V                        :    206.950u      1.133s     19.285w     10 calls
| | Properties                      :     84.690p                          47190 calls
| | Functional                      :      6.496p                          47190 calls
| | V_xc                            :     59.725p                          47190 calls
| JK: D                             :      0.000u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.133u      0.017s      0.022w     10 calls
| JK: JK                            :     36.833u      0.317s      3.728w     10 calls
| | DFH: compute_JK()               :     36.833u      0.317s      3.728w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     20 calls
| | | DFH: compute_J                :      3.017u      0.033s      0.278w     20 calls
| | | DFH: compute_K                :     33.767u      0.083s      3.295w     20 calls
| JK: AO2USO                        :      0.183u      0.050s      0.036w     10 calls
HF: Form F                          :      0.000u      0.017s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.733u      0.133s      0.520w      9 calls
HF: Form C                          :      0.067u      0.000s      0.039w      9 calls

**************************************************************************************
