
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:31:49 2026
Timers Off: Mon Aug 10 18:31:51 2026

Wall Time:        2.22 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.000s      0.071w      1 calls
build grid                          :      0.383u      0.000s      0.041w      1 calls
post-process grid                   :      0.050u      0.000s      0.031w      1 calls
DFH: sparsity prep                  :      0.000u      0.017s      0.006w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.017s      0.008w     10 calls
DFH: initialize()                   :      0.833u      0.067s      0.164w      1 calls
DFH: AO Construction                :      0.233u      0.017s      0.018w      1 calls
DFH: AO-Met. Contraction            :      0.350u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
SAD Guess                           :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     13.083u      0.083s      1.015w     10 calls
RV: Form V                          :     12.083u      0.050s      0.926w     10 calls
Properties                          :      2.596p                          22500 calls
Functional                          :      0.813p                          22500 calls
V_xc                                :      3.955p                          22500 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     10 calls
JK: JK                              :      0.967u      0.000s      0.080w     10 calls
DFH: compute_JK()                   :      0.967u      0.000s      0.080w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.167u      0.000s      0.015w     10 calls
DFH: compute_K                      :      0.800u      0.000s      0.060w     10 calls
JK: AO2USO                          :      0.033u      0.017s      0.003w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.267u      0.067s      0.208w      9 calls
HF: Form C                          :      0.017u      0.000s      0.008w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.000s      0.071w      1 calls
| build grid                        :      0.383u      0.000s      0.041w      1 calls
| post-process grid                 :      0.050u      0.000s      0.031w      1 calls
DFH: sparsity prep                  :      0.000u      0.017s      0.006w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.004w      1 calls
DFH: initialize()                   :      0.833u      0.067s      0.164w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      9 calls
| DFH: AO Construction              :      0.233u      0.017s      0.018w      1 calls
| DFH: AO-Met. Contraction          :      0.350u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     13.083u      0.083s      1.015w     10 calls
| RV: Form V                        :     12.083u      0.050s      0.926w     10 calls
| | Properties                      :      2.596p                          22500 calls
| | Functional                      :      0.813p                          22500 calls
| | V_xc                            :      3.955p                          22500 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     10 calls
| JK: JK                            :      0.967u      0.000s      0.080w     10 calls
| | DFH: compute_JK()               :      0.967u      0.000s      0.080w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.167u      0.000s      0.015w     10 calls
| | | DFH: compute_K                :      0.800u      0.000s      0.060w     10 calls
| JK: AO2USO                        :      0.033u      0.017s      0.003w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.267u      0.067s      0.208w      9 calls
HF: Form C                          :      0.017u      0.000s      0.008w      9 calls

**************************************************************************************
