
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:21:23 2026
Timers Off: Sun Aug  9 16:21:28 2026

Wall Time:        4.92 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.467u      0.000s      0.074w      1 calls
build grid                          :      0.417u      0.000s      0.042w      1 calls
post-process grid                   :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.033w     10 calls
DFH: initialize()                   :      2.167u      0.117s      0.293w      1 calls
DFH: AO Construction                :      0.617u      0.017s      0.049w      1 calls
DFH: AO-Met. Contraction            :      1.283u      0.050s      0.114w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.006w      1 calls
HF: Guess                           :      0.033u      0.033s      0.021w      1 calls
SAD Guess                           :      0.033u      0.033s      0.020w      1 calls
HF: Form G                          :     43.683u      0.167s      3.353w     12 calls
RV: Form V                          :     39.450u      0.117s      3.000w     12 calls
Properties                          :      9.448p                          26724 calls
Functional                          :      1.068p                          26724 calls
V_xc                                :     13.354p                          26724 calls
JK: D                               :      0.000u      0.000s      0.000w     12 calls
JK: USO2AO                          :      0.067u      0.000s      0.008w     12 calls
JK: JK                              :      3.950u      0.033s      0.323w     12 calls
DFH: compute_JK()                   :      3.950u      0.033s      0.323w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     12 calls
DFH: compute_J                      :      0.717u      0.000s      0.056w     12 calls
DFH: compute_K                      :      3.233u      0.017s      0.247w     12 calls
JK: AO2USO                          :      0.150u      0.017s      0.012w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.017u      0.000s      0.000w     12 calls
HF: DIIS                            :      0.333u      0.083s      0.229w     11 calls
HF: Form C                          :      0.117u      0.117s      0.086w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.467u      0.000s      0.074w      1 calls
| build grid                        :      0.417u      0.000s      0.042w      1 calls
| post-process grid                 :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.017w      1 calls
DFH: initialize()                   :      2.167u      0.117s      0.293w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.016w      9 calls
| DFH: AO Construction              :      0.617u      0.017s      0.049w      1 calls
| DFH: AO-Met. Contraction          :      1.283u      0.050s      0.114w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.006w      1 calls
HF: Guess                           :      0.033u      0.033s      0.021w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.020w      1 calls
HF: Form G                          :     43.683u      0.167s      3.353w     12 calls
| RV: Form V                        :     39.450u      0.117s      3.000w     12 calls
| | Properties                      :      9.448p                          26724 calls
| | Functional                      :      1.068p                          26724 calls
| | V_xc                            :     13.354p                          26724 calls
| JK: D                             :      0.000u      0.000s      0.000w     12 calls
| JK: USO2AO                        :      0.067u      0.000s      0.008w     12 calls
| JK: JK                            :      3.950u      0.033s      0.323w     12 calls
| | DFH: compute_JK()               :      3.950u      0.033s      0.323w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     12 calls
| | | DFH: compute_J                :      0.717u      0.000s      0.056w     12 calls
| | | DFH: compute_K                :      3.233u      0.017s      0.247w     12 calls
| JK: AO2USO                        :      0.150u      0.017s      0.012w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.017u      0.000s      0.000w     12 calls
HF: DIIS                            :      0.333u      0.083s      0.229w     11 calls
HF: Form C                          :      0.117u      0.117s      0.086w     11 calls

**************************************************************************************
