
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 11:14:55 2026
Timers Off: Sun Aug  9 11:16:44 2026

Wall Time:      109.35 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      7.867u      0.050s      0.823w      1 calls
build grid                          :      7.600u      0.050s      0.659w      1 calls
post-process grid                   :      0.267u      0.000s      0.164w      1 calls
Libint2ERI::Libint2ERI              :      0.400u      0.000s      0.246w     10 calls
JK: (A|Q)^-1                        :      4.750u      1.383s      1.756w      1 calls
JK: (A|mn)                          :     11.900u      0.250s      0.919w      2 calls
JK: (Q|mn)                          :     86.417u      0.150s      6.850w      2 calls
JK: (Q|mn) Write                    :      0.017u      1.367s      0.837w      2 calls
HF: Form core H                     :      0.483u      0.000s      0.042w      1 calls
HF: Form S/X                        :      0.500u      0.100s      0.198w      1 calls
HF: Guess                           :      0.133u      0.050s      0.041w      1 calls
SAD Guess                           :      0.133u      0.050s      0.040w      1 calls
HF: Form G                          :   1101.700u     13.567s     90.531w     13 calls
RV: Form V                          :    748.650u      1.850s     57.362w     13 calls
Properties                          :    250.095p                          76505 calls
Functional                          :      5.084p                          76505 calls
V_xc                                :    203.131p                          76505 calls
JK: D                               :      0.150u      0.000s      0.009w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     13 calls
JK: JK                              :    352.883u     11.717s     33.146w     13 calls
JK: (Q|mn) Read                     :      0.100u      8.033s      4.923w     26 calls
JK: J                               :      8.933u      0.067s      0.799w     26 calls
JK: J1                              :      4.567u      0.067s      0.399w     26 calls
JK: J2                              :      4.283u      0.000s      0.378w     26 calls
JK: K                               :    343.817u      2.433s     26.723w     26 calls
JK: K1                              :    214.583u      1.967s     16.755w     26 calls
JK: K2                              :    129.233u      0.467s      9.965w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.017u      0.000s      0.003w     13 calls
HF: Form D                          :      0.017u      0.000s      0.006w     13 calls
HF: DIIS                            :      3.200u      0.300s      0.821w     12 calls
HF: Form C                          :      8.300u      1.533s      3.605w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :      7.867u      0.050s      0.823w      1 calls
| build grid                        :      7.600u      0.050s      0.659w      1 calls
| post-process grid                 :      0.267u      0.000s      0.164w      1 calls
Libint2ERI::Libint2ERI              :      0.400u      0.000s      0.245w      2 calls
JK: (A|Q)^-1                        :      4.750u      1.383s      1.756w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :     11.900u      0.250s      0.919w      2 calls
JK: (Q|mn)                          :     86.417u      0.150s      6.850w      2 calls
JK: (Q|mn) Write                    :      0.017u      1.367s      0.837w      2 calls
HF: Form core H                     :      0.483u      0.000s      0.042w      1 calls
HF: Form S/X                        :      0.500u      0.100s      0.198w      1 calls
HF: Guess                           :      0.133u      0.050s      0.041w      1 calls
| SAD Guess                         :      0.133u      0.050s      0.040w      1 calls
HF: Form G                          :   1101.700u     13.567s     90.531w     13 calls
| RV: Form V                        :    748.650u      1.850s     57.362w     13 calls
| | Properties                      :    250.095p                          76505 calls
| | Functional                      :      5.084p                          76505 calls
| | V_xc                            :    203.131p                          76505 calls
| JK: D                             :      0.150u      0.000s      0.009w     13 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     13 calls
| JK: JK                            :    352.883u     11.717s     33.146w     13 calls
| | JK: (Q|mn) Read                 :      0.100u      8.033s      4.923w     26 calls
| | JK: J                           :      8.933u      0.067s      0.799w     26 calls
| | | JK: J1                        :      4.567u      0.067s      0.399w     26 calls
| | | JK: J2                        :      4.283u      0.000s      0.378w     26 calls
| | JK: K                           :    343.817u      2.433s     26.723w     26 calls
| | | JK: K1                        :    214.583u      1.967s     16.755w     26 calls
| | | JK: K2                        :    129.233u      0.467s      9.965w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.017u      0.000s      0.003w     13 calls
HF: Form D                          :      0.017u      0.000s      0.006w     13 calls
HF: DIIS                            :      3.200u      0.300s      0.821w     12 calls
HF: Form C                          :      8.300u      1.533s      3.605w     12 calls

**************************************************************************************
