
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:11:50 2026
Timers Off: Sun Aug  9 01:12:39 2026

Wall Time:       48.51 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.450u      0.017s      0.281w      1 calls
build grid                          :      0.350u      0.017s      0.215w      1 calls
post-process grid                   :      0.100u      0.000s      0.066w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.040w      1 calls
Libint2ERI::Libint2ERI              :      0.117u      0.000s      0.057w      3 calls
DFH: initialize()                   :      1.167u      0.050s      0.774w      1 calls
DFH: AO Construction                :      0.400u      0.000s      0.254w      1 calls
DFH: AO-Met. Contraction            :      0.533u      0.033s      0.352w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.012w      1 calls
HF: Guess                           :      0.083u      0.017s      0.078w      1 calls
SAD Guess                           :      0.083u      0.017s      0.076w      1 calls
HF: Form G                          :     17.283u      8.533s     41.864w     10 calls
RV: Form V                          :     16.400u      7.950s     38.676w     10 calls
Properties                          :      7.167u      7.500s     31.787w  16530 calls
Functional                          :      1.550u      0.067s      1.143w  16530 calls
V_xc                                :      7.583u      0.300s      5.555w  16530 calls
JK: D                               :      0.000u      0.000s      0.014w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.883u      0.583s      3.098w     10 calls
DFH: compute_JK()                   :      0.883u      0.567s      3.084w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.217u      0.500s      2.290w     10 calls
DFH: compute_K                      :      0.667u      0.017s      0.519w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.021w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.617u      0.183s      0.883w      9 calls
HF: Form C                          :      0.067u      0.000s      0.106w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.450u      0.017s      0.281w      1 calls
| build grid                        :      0.350u      0.017s      0.215w      1 calls
| post-process grid                 :      0.100u      0.000s      0.066w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.040w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      1 calls
DFH: initialize()                   :      1.167u      0.050s      0.774w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.030w      2 calls
| DFH: AO Construction              :      0.400u      0.000s      0.254w      1 calls
| DFH: AO-Met. Contraction          :      0.533u      0.033s      0.352w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.012w      1 calls
HF: Guess                           :      0.083u      0.017s      0.078w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.076w      1 calls
HF: Form G                          :     17.283u      8.533s     41.864w     10 calls
| RV: Form V                        :     16.400u      7.950s     38.676w     10 calls
| | Properties                      :      7.167u      7.500s     31.787w  16530 calls
| | Functional                      :      1.550u      0.067s      1.143w  16530 calls
| | V_xc                            :      7.583u      0.300s      5.555w  16530 calls
| JK: D                             :      0.000u      0.000s      0.014w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.883u      0.583s      3.098w     10 calls
| | DFH: compute_JK()               :      0.883u      0.567s      3.084w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.217u      0.500s      2.290w     10 calls
| | | DFH: compute_K                :      0.667u      0.017s      0.519w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.021w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.617u      0.183s      0.883w      9 calls
HF: Form C                          :      0.067u      0.000s      0.106w      9 calls

**************************************************************************************
