
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:22:30 2026
Timers Off: Mon Aug 10 19:23:29 2026

Wall Time:       58.79 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     15.033u      0.100s      1.578w      1 calls
build grid                          :     14.533u      0.083s      1.269w      1 calls
post-process grid                   :      0.500u      0.017s      0.309w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.000s      0.089w     10 calls
JK: (A|Q)^-1                        :     10.867u      0.583s      4.443w      1 calls
JK: (A|mn)                          :     10.300u      0.267s      0.812w      1 calls
JK: (Q|mn)                          :     61.850u      0.283s      5.361w      1 calls
JK: (Q|mn) Write                    :      0.000u      0.633s      0.676w      1 calls
HF: Form core H                     :      0.333u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.217u      0.083s      0.100w      1 calls
HF: Guess                           :      0.067u      0.033s      0.028w      1 calls
SAD Guess                           :      0.050u      0.033s      0.026w      1 calls
HF: Form G                          :    468.300u      8.167s     41.439w     12 calls
RV: Form V                          :    248.417u      1.150s     20.758w     12 calls
Properties                          :     92.379p                          76176 calls
Functional                          :      6.114p                          76176 calls
V_xc                                :     66.943p                          76176 calls
JK: D                               :      0.050u      0.000s      0.008w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :    219.833u      7.017s     20.666w     12 calls
JK: (Q|mn) Read                     :      0.067u      3.500s      2.174w     24 calls
JK: J                               :      4.083u      0.150s      0.414w     24 calls
JK: J1                              :      2.067u      0.150s      0.215w     24 calls
JK: J2                              :      2.017u      0.000s      0.190w     24 calls
JK: K                               :    215.633u      2.550s     17.616w     24 calls
JK: K1                              :    107.667u      1.783s      8.716w     24 calls
JK: K2                              :    107.967u      0.767s      8.898w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.067u      0.000s      0.004w     12 calls
HF: DIIS                            :      1.500u      0.233s      0.631w     11 calls
HF: Form C                          :      3.117u      1.067s      1.546w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :     15.033u      0.100s      1.578w      1 calls
| build grid                        :     14.533u      0.083s      1.269w      1 calls
| post-process grid                 :      0.500u      0.017s      0.309w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.000s      0.088w      2 calls
JK: (A|Q)^-1                        :     10.867u      0.583s      4.443w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :     10.300u      0.267s      0.812w      1 calls
JK: (Q|mn)                          :     61.850u      0.283s      5.361w      1 calls
JK: (Q|mn) Write                    :      0.000u      0.633s      0.676w      1 calls
HF: Form core H                     :      0.333u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.217u      0.083s      0.100w      1 calls
HF: Guess                           :      0.067u      0.033s      0.028w      1 calls
| SAD Guess                         :      0.050u      0.033s      0.026w      1 calls
HF: Form G                          :    468.300u      8.167s     41.439w     12 calls
| RV: Form V                        :    248.417u      1.150s     20.758w     12 calls
| | Properties                      :     92.379p                          76176 calls
| | Functional                      :      6.114p                          76176 calls
| | V_xc                            :     66.943p                          76176 calls
| JK: D                             :      0.050u      0.000s      0.008w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :    219.833u      7.017s     20.666w     12 calls
| | JK: (Q|mn) Read                 :      0.067u      3.500s      2.174w     24 calls
| | JK: J                           :      4.083u      0.150s      0.414w     24 calls
| | | JK: J1                        :      2.067u      0.150s      0.215w     24 calls
| | | JK: J2                        :      2.017u      0.000s      0.190w     24 calls
| | JK: K                           :    215.633u      2.550s     17.616w     24 calls
| | | JK: K1                        :    107.667u      1.783s      8.716w     24 calls
| | | JK: K2                        :    107.967u      0.767s      8.898w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.067u      0.000s      0.004w     12 calls
HF: DIIS                            :      1.500u      0.233s      0.631w     11 calls
HF: Form C                          :      3.117u      1.067s      1.546w     11 calls

**************************************************************************************
