
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:07:01 2026
Timers Off: Sun Aug  9 01:08:02 2026

Wall Time:       60.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.783u      0.067s      0.754w      1 calls
build grid                          :      0.667u      0.033s      0.612w      1 calls
post-process grid                   :      0.117u      0.033s      0.141w      1 calls
DFH: sparsity prep                  :      0.117u      0.033s      0.156w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.050s      0.176w      3 calls
DFH: initialize()                   :      4.450u      1.000s      5.208w      1 calls
DFH: AO Construction                :      1.233u      0.100s      1.189w      1 calls
DFH: AO-Met. Contraction            :      2.550u      0.817s      3.317w      1 calls
HF: Form core H                     :      0.050u      0.017s      0.050w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.023w      1 calls
HF: Guess                           :      0.050u      0.033s      0.134w      1 calls
SAD Guess                           :      0.050u      0.033s      0.127w      1 calls
HF: Form G                          :     43.433u      5.333s     46.082w     10 calls
RV: Form V                          :     39.217u      4.833s     41.746w     10 calls
Properties                          :     17.700u      4.333s     27.473w  23940 calls
Functional                          :      1.567u      0.050s      1.123w  23940 calls
V_xc                                :     19.767u      0.283s     13.018w  23940 calls
JK: D                               :      0.000u      0.000s      0.004w     10 calls
JK: USO2AO                          :      0.050u      0.000s      0.035w     10 calls
JK: JK                              :      4.000u      0.483s      4.207w     10 calls
DFH: compute_JK()                   :      4.000u      0.483s      4.206w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.517u      0.383s      1.732w     10 calls
DFH: compute_K                      :      3.450u      0.067s      2.430w     10 calls
JK: AO2USO                          :      0.133u      0.000s      0.054w     10 calls
HF: Form F                          :      0.000u      0.000s      0.008w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.450u      0.117s      0.673w      9 calls
HF: Form C                          :      0.183u      0.000s      0.090w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.783u      0.067s      0.754w      1 calls
| build grid                        :      0.667u      0.033s      0.612w      1 calls
| post-process grid                 :      0.117u      0.033s      0.141w      1 calls
DFH: sparsity prep                  :      0.117u      0.033s      0.156w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.033s      0.125w      1 calls
DFH: initialize()                   :      4.450u      1.000s      5.208w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.017s      0.051w      2 calls
| DFH: AO Construction              :      1.233u      0.100s      1.189w      1 calls
| DFH: AO-Met. Contraction          :      2.550u      0.817s      3.317w      1 calls
HF: Form core H                     :      0.050u      0.017s      0.050w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.023w      1 calls
HF: Guess                           :      0.050u      0.033s      0.134w      1 calls
| SAD Guess                         :      0.050u      0.033s      0.127w      1 calls
HF: Form G                          :     43.433u      5.333s     46.082w     10 calls
| RV: Form V                        :     39.217u      4.833s     41.746w     10 calls
| | Properties                      :     17.700u      4.333s     27.473w  23940 calls
| | Functional                      :      1.567u      0.050s      1.123w  23940 calls
| | V_xc                            :     19.767u      0.283s     13.018w  23940 calls
| JK: D                             :      0.000u      0.000s      0.004w     10 calls
| JK: USO2AO                        :      0.050u      0.000s      0.035w     10 calls
| JK: JK                            :      4.000u      0.483s      4.207w     10 calls
| | DFH: compute_JK()               :      4.000u      0.483s      4.206w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.517u      0.383s      1.732w     10 calls
| | | DFH: compute_K                :      3.450u      0.067s      2.430w     10 calls
| JK: AO2USO                        :      0.133u      0.000s      0.054w     10 calls
HF: Form F                          :      0.000u      0.000s      0.008w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.450u      0.117s      0.673w      9 calls
HF: Form C                          :      0.183u      0.000s      0.090w      9 calls

**************************************************************************************
