
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:36:11 2026
Timers Off: Mon Aug 10 18:36:12 2026

Wall Time:        1.26 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.117u      0.000s      0.024w      1 calls
build grid                          :      0.100u      0.000s      0.010w      1 calls
post-process grid                   :      0.017u      0.000s      0.014w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.003w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.004w     10 calls
DFH: initialize()                   :      0.183u      0.033s      0.047w      1 calls
DFH: AO Construction                :      0.050u      0.000s      0.004w      1 calls
DFH: AO-Met. Contraction            :      0.050u      0.000s      0.005w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
SAD Guess                           :      0.017u      0.050s      0.025w      1 calls
HF: Form G                          :      4.717u      0.000s      0.369w     11 calls
RV: Form V                          :      4.500u      0.000s      0.343w     11 calls
Properties                          :      0.851p                          14542 calls
Functional                          :      0.485p                          14542 calls
V_xc                                :      1.383p                          14542 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      0.217u      0.000s      0.022w     11 calls
DFH: compute_JK()                   :      0.217u      0.000s      0.022w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.033u      0.000s      0.004w     11 calls
DFH: compute_K                      :      0.183u      0.000s      0.014w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.083s      0.200w     10 calls
HF: Form C                          :      0.000u      0.000s      0.003w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.117u      0.000s      0.024w      1 calls
| build grid                        :      0.100u      0.000s      0.010w      1 calls
| post-process grid                 :      0.017u      0.000s      0.014w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.003w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.002w      1 calls
DFH: initialize()                   :      0.183u      0.033s      0.047w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.002w      9 calls
| DFH: AO Construction              :      0.050u      0.000s      0.004w      1 calls
| DFH: AO-Met. Contraction          :      0.050u      0.000s      0.005w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
| SAD Guess                         :      0.017u      0.050s      0.025w      1 calls
HF: Form G                          :      4.717u      0.000s      0.369w     11 calls
| RV: Form V                        :      4.500u      0.000s      0.343w     11 calls
| | Properties                      :      0.851p                          14542 calls
| | Functional                      :      0.485p                          14542 calls
| | V_xc                            :      1.383p                          14542 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      0.217u      0.000s      0.022w     11 calls
| | DFH: compute_JK()               :      0.217u      0.000s      0.022w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.033u      0.000s      0.004w     11 calls
| | | DFH: compute_K                :      0.183u      0.000s      0.014w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.083s      0.200w     10 calls
HF: Form C                          :      0.000u      0.000s      0.003w     10 calls

**************************************************************************************
