
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:45:33 2026
Timers Off: Mon Aug 10 19:45:43 2026

Wall Time:       10.14 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.767u      0.017s      0.210w      1 calls
build grid                          :      1.667u      0.017s      0.141w      1 calls
post-process grid                   :      0.100u      0.000s      0.069w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.018w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.024w     10 calls
DFH: initialize()                   :      5.450u      0.567s      1.138w      1 calls
DFH: AO Construction                :      0.917u      0.017s      0.203w     20 calls
DFH: AO-Met. Contraction            :      3.183u      0.417s      0.375w     20 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.018w      1 calls
HF: Guess                           :      0.033u      0.033s      0.030w      1 calls
SAD Guess                           :      0.033u      0.033s      0.029w      1 calls
HF: Form G                          :     89.350u      0.367s      7.073w     11 calls
RV: Form V                          :     74.700u      0.217s      5.837w     11 calls
Properties                          :     23.933p                          39974 calls
Functional                          :      2.617p                          39974 calls
V_xc                                :     19.976p                          39974 calls
JK: D                               :      0.000u      0.000s      0.002w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :     14.650u      0.150s      1.227w     11 calls
DFH: compute_JK()                   :     14.650u      0.150s      1.227w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.317u      0.033s      0.100w     22 calls
DFH: compute_K                      :     13.283u      0.017s      1.048w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.600u      0.150s      0.349w     10 calls
HF: Form C                          :      0.533u      0.450s      0.323w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.767u      0.017s      0.210w      1 calls
| build grid                        :      1.667u      0.017s      0.141w      1 calls
| post-process grid                 :      0.100u      0.000s      0.069w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.018w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      1 calls
DFH: initialize()                   :      5.450u      0.567s      1.138w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      9 calls
| DFH: AO Construction              :      0.917u      0.017s      0.203w     20 calls
| DFH: AO-Met. Contraction          :      3.183u      0.417s      0.375w     20 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.018w      1 calls
HF: Guess                           :      0.033u      0.033s      0.030w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.029w      1 calls
HF: Form G                          :     89.350u      0.367s      7.073w     11 calls
| RV: Form V                        :     74.700u      0.217s      5.837w     11 calls
| | Properties                      :     23.933p                          39974 calls
| | Functional                      :      2.617p                          39974 calls
| | V_xc                            :     19.976p                          39974 calls
| JK: D                             :      0.000u      0.000s      0.002w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :     14.650u      0.150s      1.227w     11 calls
| | DFH: compute_JK()               :     14.650u      0.150s      1.227w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.317u      0.033s      0.100w     22 calls
| | | DFH: compute_K                :     13.283u      0.017s      1.048w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.600u      0.150s      0.349w     10 calls
HF: Form C                          :      0.533u      0.450s      0.323w     10 calls

**************************************************************************************
