
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:35:41 2026
Timers Off: Mon Aug 10 18:35:42 2026

Wall Time:        1.60 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.150u      0.000s      0.050w      1 calls
build grid                          :      0.133u      0.000s      0.030w      1 calls
post-process grid                   :      0.017u      0.000s      0.020w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.005w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.006w     10 calls
DFH: initialize()                   :      0.500u      0.067s      0.106w      1 calls
DFH: AO Construction                :      0.133u      0.000s      0.011w      1 calls
DFH: AO-Met. Contraction            :      0.200u      0.017s      0.016w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
SAD Guess                           :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      7.267u      0.033s      0.570w      9 calls
RV: Form V                          :      6.683u      0.033s      0.507w      9 calls
Properties                          :      1.300p                          14940 calls
Functional                          :      0.487p                          14940 calls
V_xc                                :      2.241p                          14940 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w      9 calls
JK: JK                              :      0.583u      0.000s      0.059w      9 calls
DFH: compute_JK()                   :      0.583u      0.000s      0.058w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.083u      0.000s      0.008w      9 calls
DFH: compute_K                      :      0.500u      0.000s      0.046w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.002w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.283u      0.050s      0.206w      8 calls
HF: Form C                          :      0.000u      0.000s      0.002w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.150u      0.000s      0.050w      1 calls
| build grid                        :      0.133u      0.000s      0.030w      1 calls
| post-process grid                 :      0.017u      0.000s      0.020w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.005w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.003w      1 calls
DFH: initialize()                   :      0.500u      0.067s      0.106w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.003w      9 calls
| DFH: AO Construction              :      0.133u      0.000s      0.011w      1 calls
| DFH: AO-Met. Contraction          :      0.200u      0.017s      0.016w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
| SAD Guess                         :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      7.267u      0.033s      0.570w      9 calls
| RV: Form V                        :      6.683u      0.033s      0.507w      9 calls
| | Properties                      :      1.300p                          14940 calls
| | Functional                      :      0.487p                          14940 calls
| | V_xc                            :      2.241p                          14940 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w      9 calls
| JK: JK                            :      0.583u      0.000s      0.059w      9 calls
| | DFH: compute_JK()               :      0.583u      0.000s      0.058w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.083u      0.000s      0.008w      9 calls
| | | DFH: compute_K                :      0.500u      0.000s      0.046w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.002w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.283u      0.050s      0.206w      8 calls
HF: Form C                          :      0.000u      0.000s      0.002w      8 calls

**************************************************************************************
