
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 12:53:20 2026
Timers Off: Sun Aug  9 12:53:23 2026

Wall Time:        2.70 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.183u      0.000s      0.042w      1 calls
build grid                          :      0.150u      0.000s      0.021w      1 calls
post-process grid                   :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.012w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.016w     10 calls
DFH: initialize()                   :      0.667u      0.067s      0.118w      1 calls
DFH: AO Construction                :      0.233u      0.000s      0.028w      1 calls
DFH: AO-Met. Contraction            :      0.333u      0.033s      0.034w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.006w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
SAD Guess                           :      0.033u      0.033s      0.019w      1 calls
HF: Form G                          :     16.350u      0.133s      1.393w     10 calls
RV: Form V                          :     15.333u      0.100s      1.293w     10 calls
Properties                          :      4.004p                          16510 calls
Functional                          :      0.768p                          16510 calls
V_xc                                :      5.509p                          16510 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      1.017u      0.033s      0.098w     10 calls
DFH: compute_JK()                   :      1.017u      0.033s      0.097w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.183u      0.000s      0.019w     10 calls
DFH: compute_K                      :      0.833u      0.017s      0.074w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.350u      0.100s      0.244w      9 calls
HF: Form C                          :      0.117u      0.100s      0.075w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.183u      0.000s      0.042w      1 calls
| build grid                        :      0.150u      0.000s      0.021w      1 calls
| post-process grid                 :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.012w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.008w      1 calls
DFH: initialize()                   :      0.667u      0.067s      0.118w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.008w      9 calls
| DFH: AO Construction              :      0.233u      0.000s      0.028w      1 calls
| DFH: AO-Met. Contraction          :      0.333u      0.033s      0.034w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.006w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.019w      1 calls
HF: Form G                          :     16.350u      0.133s      1.393w     10 calls
| RV: Form V                        :     15.333u      0.100s      1.293w     10 calls
| | Properties                      :      4.004p                          16510 calls
| | Functional                      :      0.768p                          16510 calls
| | V_xc                            :      5.509p                          16510 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      1.017u      0.033s      0.098w     10 calls
| | DFH: compute_JK()               :      1.017u      0.033s      0.097w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.183u      0.000s      0.019w     10 calls
| | | DFH: compute_K                :      0.833u      0.017s      0.074w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.350u      0.100s      0.244w      9 calls
HF: Form C                          :      0.117u      0.100s      0.075w      9 calls

**************************************************************************************
