
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:18:18 2026
Timers Off: Sun Aug  9 01:18:27 2026

Wall Time:        9.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.217u      0.000s      0.136w      1 calls
build grid                          :      0.167u      0.000s      0.109w      1 calls
post-process grid                   :      0.050u      0.000s      0.026w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.014w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.018w      3 calls
DFH: initialize()                   :      0.483u      0.033s      0.308w      1 calls
DFH: AO Construction                :      0.150u      0.017s      0.102w      1 calls
DFH: AO-Met. Contraction            :      0.233u      0.017s      0.148w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.000s      0.022w      1 calls
SAD Guess                           :      0.017u      0.000s      0.021w      1 calls
HF: Form G                          :      9.267u      0.567s      6.183w      9 calls
RV: Form V                          :      8.817u      0.500s      5.707w      9 calls
Properties                          :      4.067u      0.450s      2.722w  17541 calls
Functional                          :      0.733u      0.000s      0.359w  17541 calls
V_xc                                :      4.000u      0.033s      2.602w  17541 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.017u      0.000s      0.003w      9 calls
JK: JK                              :      0.433u      0.067s      0.465w      9 calls
DFH: compute_JK()                   :      0.433u      0.067s      0.465w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.117u      0.017s      0.271w      9 calls
DFH: compute_K                      :      0.317u      0.017s      0.185w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.005w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.300u      0.067s      0.913w      8 calls
HF: Form C                          :      0.017u      0.000s      0.005w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.217u      0.000s      0.136w      1 calls
| build grid                        :      0.167u      0.000s      0.109w      1 calls
| post-process grid                 :      0.050u      0.000s      0.026w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.014w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      1 calls
DFH: initialize()                   :      0.483u      0.033s      0.308w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      2 calls
| DFH: AO Construction              :      0.150u      0.017s      0.102w      1 calls
| DFH: AO-Met. Contraction          :      0.233u      0.017s      0.148w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.000s      0.022w      1 calls
| SAD Guess                         :      0.017u      0.000s      0.021w      1 calls
HF: Form G                          :      9.267u      0.567s      6.183w      9 calls
| RV: Form V                        :      8.817u      0.500s      5.707w      9 calls
| | Properties                      :      4.067u      0.450s      2.722w  17541 calls
| | Functional                      :      0.733u      0.000s      0.359w  17541 calls
| | V_xc                            :      4.000u      0.033s      2.602w  17541 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.017u      0.000s      0.003w      9 calls
| JK: JK                            :      0.433u      0.067s      0.465w      9 calls
| | DFH: compute_JK()               :      0.433u      0.067s      0.465w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.117u      0.017s      0.271w      9 calls
| | | DFH: compute_K                :      0.317u      0.017s      0.185w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.005w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.300u      0.067s      0.913w      8 calls
HF: Form C                          :      0.017u      0.000s      0.005w      8 calls

**************************************************************************************
