
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:54 2026
Timers Off: Mon Aug 10 18:32:58 2026

Wall Time:        4.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.114w      1 calls
build grid                          :      0.650u      0.000s      0.068w      1 calls
post-process grid                   :      0.067u      0.000s      0.046w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.011w     10 calls
DFH: initialize()                   :      1.483u      0.117s      0.274w      1 calls
DFH: AO Construction                :      0.350u      0.017s      0.027w      1 calls
DFH: AO-Met. Contraction            :      0.733u      0.033s      0.065w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.033u      0.050s      0.024w      1 calls
SAD Guess                           :      0.033u      0.050s      0.023w      1 calls
HF: Form G                          :     30.367u      0.183s      2.390w     10 calls
RV: Form V                          :     27.900u      0.167s      2.165w     10 calls
Properties                          :      6.687p                          26950 calls
Functional                          :      1.691p                          26950 calls
V_xc                                :      8.839p                          26950 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.004w     10 calls
JK: JK                              :      2.450u      0.000s      0.208w     10 calls
DFH: compute_JK()                   :      2.450u      0.000s      0.208w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.317u      0.000s      0.025w     10 calls
DFH: compute_K                      :      2.117u      0.000s      0.162w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.007w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.533u      0.083s      0.368w      9 calls
HF: Form C                          :      0.033u      0.000s      0.020w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.114w      1 calls
| build grid                        :      0.650u      0.000s      0.068w      1 calls
| post-process grid                 :      0.067u      0.000s      0.046w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.483u      0.117s      0.274w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.006w      9 calls
| DFH: AO Construction              :      0.350u      0.017s      0.027w      1 calls
| DFH: AO-Met. Contraction          :      0.733u      0.033s      0.065w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.033u      0.050s      0.024w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.023w      1 calls
HF: Form G                          :     30.367u      0.183s      2.390w     10 calls
| RV: Form V                        :     27.900u      0.167s      2.165w     10 calls
| | Properties                      :      6.687p                          26950 calls
| | Functional                      :      1.691p                          26950 calls
| | V_xc                            :      8.839p                          26950 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.004w     10 calls
| JK: JK                            :      2.450u      0.000s      0.208w     10 calls
| | DFH: compute_JK()               :      2.450u      0.000s      0.208w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.317u      0.000s      0.025w     10 calls
| | | DFH: compute_K                :      2.117u      0.000s      0.162w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.007w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.533u      0.083s      0.368w      9 calls
HF: Form C                          :      0.033u      0.000s      0.020w      9 calls

**************************************************************************************
