
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:14:51 2026
Timers Off: Mon Aug 10 18:15:25 2026

Wall Time:       34.68 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.817u      0.033s      0.602w      1 calls
build grid                          :      5.600u      0.033s      0.467w      1 calls
post-process grid                   :      0.217u      0.000s      0.135w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.044w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.059w     10 calls
DFH: initialize()                   :     34.417u      1.183s      5.365w      1 calls
DFH: AO Construction                :      5.000u      0.017s      0.780w     28 calls
DFH: AO-Met. Contraction            :     24.250u      0.933s      2.539w     28 calls
HF: Form core H                     :      0.317u      0.017s      0.030w      1 calls
HF: Form S/X                        :      0.183u      0.067s      0.094w      1 calls
HF: Guess                           :      0.100u      0.117s      0.078w      1 calls
SAD Guess                           :      0.100u      0.117s      0.076w      1 calls
HF: Form G                          :    313.250u      3.767s     25.499w     12 calls
RV: Form V                          :    218.217u      1.217s     17.200w     12 calls
Properties                          :     77.770p                          64608 calls
Functional                          :      4.541p                          64608 calls
V_xc                                :     55.060p                          64608 calls
JK: D                               :      0.017u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.017s      0.000w     12 calls
JK: JK                              :     95.017u      2.533s      8.289w     12 calls
DFH: compute_JK()                   :     95.017u      2.533s      8.288w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.933u      0.967s      0.471w     24 calls
DFH: compute_K                      :     89.867u      0.917s      7.220w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.050u      0.283s      0.598w     11 calls
HF: Form C                          :      1.867u      0.800s      0.970w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.817u      0.033s      0.602w      1 calls
| build grid                        :      5.600u      0.033s      0.467w      1 calls
| post-process grid                 :      0.217u      0.000s      0.135w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.044w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.030w      1 calls
DFH: initialize()                   :     34.417u      1.183s      5.365w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.030w      9 calls
| DFH: AO Construction              :      5.000u      0.017s      0.780w     28 calls
| DFH: AO-Met. Contraction          :     24.250u      0.933s      2.539w     28 calls
HF: Form core H                     :      0.317u      0.017s      0.030w      1 calls
HF: Form S/X                        :      0.183u      0.067s      0.094w      1 calls
HF: Guess                           :      0.100u      0.117s      0.078w      1 calls
| SAD Guess                         :      0.100u      0.117s      0.076w      1 calls
HF: Form G                          :    313.250u      3.767s     25.499w     12 calls
| RV: Form V                        :    218.217u      1.217s     17.200w     12 calls
| | Properties                      :     77.770p                          64608 calls
| | Functional                      :      4.541p                          64608 calls
| | V_xc                            :     55.060p                          64608 calls
| JK: D                             :      0.017u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.017s      0.000w     12 calls
| JK: JK                            :     95.017u      2.533s      8.289w     12 calls
| | DFH: compute_JK()               :     95.017u      2.533s      8.288w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.933u      0.967s      0.471w     24 calls
| | | DFH: compute_K                :     89.867u      0.917s      7.220w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.050u      0.283s      0.598w     11 calls
HF: Form C                          :      1.867u      0.800s      0.970w     11 calls

**************************************************************************************
