
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:09:26 2026
Timers Off: Sun Aug  9 01:09:52 2026

Wall Time:       26.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.583u      0.017s      0.407w      1 calls
build grid                          :      0.500u      0.000s      0.350w      1 calls
post-process grid                   :      0.083u      0.017s      0.057w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.023w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.030w      3 calls
DFH: initialize()                   :      1.117u      0.033s      0.720w      1 calls
DFH: AO Construction                :      0.433u      0.017s      0.290w      1 calls
DFH: AO-Met. Contraction            :      0.483u      0.017s      0.309w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.012w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.010w      1 calls
HF: Guess                           :      0.083u      0.017s      0.069w      1 calls
SAD Guess                           :      0.083u      0.017s      0.067w      1 calls
HF: Form G                          :     27.383u      2.467s     21.132w     10 calls
RV: Form V                          :     26.117u      2.317s     20.151w     10 calls
Properties                          :     11.633u      2.100s      9.855w  19580 calls
Functional                          :      1.967u      0.017s      1.376w  19580 calls
V_xc                                :     12.450u      0.083s      8.824w  19580 calls
JK: D                               :      0.017u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      1.250u      0.133s      0.975w     10 calls
DFH: compute_JK()                   :      1.250u      0.133s      0.974w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.200u      0.117s      0.225w     10 calls
DFH: compute_K                      :      1.050u      0.017s      0.718w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.650u      0.167s      1.176w      9 calls
HF: Form C                          :      0.200u      0.000s      0.121w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.583u      0.017s      0.407w      1 calls
| build grid                        :      0.500u      0.000s      0.350w      1 calls
| post-process grid                 :      0.083u      0.017s      0.057w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.023w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.016w      1 calls
DFH: initialize()                   :      1.117u      0.033s      0.720w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.014w      2 calls
| DFH: AO Construction              :      0.433u      0.017s      0.290w      1 calls
| DFH: AO-Met. Contraction          :      0.483u      0.017s      0.309w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.012w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.010w      1 calls
HF: Guess                           :      0.083u      0.017s      0.069w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.067w      1 calls
HF: Form G                          :     27.383u      2.467s     21.132w     10 calls
| RV: Form V                        :     26.117u      2.317s     20.151w     10 calls
| | Properties                      :     11.633u      2.100s      9.855w  19580 calls
| | Functional                      :      1.967u      0.017s      1.376w  19580 calls
| | V_xc                            :     12.450u      0.083s      8.824w  19580 calls
| JK: D                             :      0.017u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      1.250u      0.133s      0.975w     10 calls
| | DFH: compute_JK()               :      1.250u      0.133s      0.974w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.200u      0.117s      0.225w     10 calls
| | | DFH: compute_K                :      1.050u      0.017s      0.718w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.650u      0.167s      1.176w      9 calls
HF: Form C                          :      0.200u      0.000s      0.121w      9 calls

**************************************************************************************
