
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:29:49 2026
Timers Off: Sun Aug  9 01:30:02 2026

Wall Time:       12.80 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.150u      0.000s      0.091w      1 calls
build grid                          :      0.117u      0.000s      0.070w      1 calls
post-process grid                   :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.014w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.018w      3 calls
DFH: initialize()                   :      0.417u      0.017s      0.260w      1 calls
DFH: AO Construction                :      0.133u      0.000s      0.086w      1 calls
DFH: AO-Met. Contraction            :      0.200u      0.017s      0.123w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.067u      0.017s      0.045w      1 calls
SAD Guess                           :      0.067u      0.017s      0.043w      1 calls
HF: Form G                          :     16.650u      0.217s     10.500w      9 calls
RV: Form V                          :     15.933u      0.200s     10.064w      9 calls
Properties                          :      7.117u      0.100s      4.368w  14922 calls
Functional                          :      1.233u      0.000s      0.809w  14922 calls
V_xc                                :      7.550u      0.033s      4.839w  14922 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.004w      9 calls
JK: JK                              :      0.700u      0.017s      0.414w      9 calls
DFH: compute_JK()                   :      0.700u      0.017s      0.414w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.133u      0.017s      0.071w      9 calls
DFH: compute_K                      :      0.567u      0.000s      0.341w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.010w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.683u      0.117s      0.505w      8 calls
HF: Form C                          :      0.017u      0.000s      0.009w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.150u      0.000s      0.091w      1 calls
| build grid                        :      0.117u      0.000s      0.070w      1 calls
| post-process grid                 :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.014w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      1 calls
DFH: initialize()                   :      0.417u      0.017s      0.260w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      2 calls
| DFH: AO Construction              :      0.133u      0.000s      0.086w      1 calls
| DFH: AO-Met. Contraction          :      0.200u      0.017s      0.123w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.067u      0.017s      0.045w      1 calls
| SAD Guess                         :      0.067u      0.017s      0.043w      1 calls
HF: Form G                          :     16.650u      0.217s     10.500w      9 calls
| RV: Form V                        :     15.933u      0.200s     10.064w      9 calls
| | Properties                      :      7.117u      0.100s      4.368w  14922 calls
| | Functional                      :      1.233u      0.000s      0.809w  14922 calls
| | V_xc                            :      7.550u      0.033s      4.839w  14922 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.004w      9 calls
| JK: JK                            :      0.700u      0.017s      0.414w      9 calls
| | DFH: compute_JK()               :      0.700u      0.017s      0.414w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.133u      0.017s      0.071w      9 calls
| | | DFH: compute_K                :      0.567u      0.000s      0.341w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.010w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.683u      0.117s      0.505w      8 calls
HF: Form C                          :      0.017u      0.000s      0.009w      8 calls

**************************************************************************************
