
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:15:42 2026
Timers Off: Mon Aug 10 19:15:55 2026

Wall Time:       13.58 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.233u      0.017s      0.273w      1 calls
build grid                          :      2.117u      0.000s      0.196w      1 calls
post-process grid                   :      0.117u      0.017s      0.076w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.030w     10 calls
DFH: initialize()                   :      8.317u      0.667s      1.575w      1 calls
DFH: AO Construction                :      1.317u      0.000s      0.260w     21 calls
DFH: AO-Met. Contraction            :      5.033u      0.517s      0.553w     21 calls
HF: Form core H                     :      0.083u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.050u      0.050s      0.029w      1 calls
HF: Guess                           :      0.050u      0.050s      0.033w      1 calls
SAD Guess                           :      0.033u      0.050s      0.032w      1 calls
HF: Form G                          :    117.900u      0.817s      9.631w     12 calls
RV: Form V                          :     93.717u      0.567s      7.578w     12 calls
Properties                          :     31.332p                          46884 calls
Functional                          :      3.343p                          46884 calls
V_xc                                :     25.784p                          46884 calls
JK: D                               :      0.033u      0.000s      0.002w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     24.150u      0.233s      2.047w     12 calls
DFH: compute_JK()                   :     24.150u      0.233s      2.046w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      1.883u      0.033s      0.155w     24 calls
DFH: compute_K                      :     22.217u      0.083s      1.766w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.783u      0.150s      0.451w     11 calls
HF: Form C                          :      0.817u      0.567s      0.485w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.233u      0.017s      0.273w      1 calls
| build grid                        :      2.117u      0.000s      0.196w      1 calls
| post-process grid                 :      0.117u      0.017s      0.076w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.015w      1 calls
DFH: initialize()                   :      8.317u      0.667s      1.575w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.015w      9 calls
| DFH: AO Construction              :      1.317u      0.000s      0.260w     21 calls
| DFH: AO-Met. Contraction          :      5.033u      0.517s      0.553w     21 calls
HF: Form core H                     :      0.083u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.050u      0.050s      0.029w      1 calls
HF: Guess                           :      0.050u      0.050s      0.033w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.032w      1 calls
HF: Form G                          :    117.900u      0.817s      9.631w     12 calls
| RV: Form V                        :     93.717u      0.567s      7.578w     12 calls
| | Properties                      :     31.332p                          46884 calls
| | Functional                      :      3.343p                          46884 calls
| | V_xc                            :     25.784p                          46884 calls
| JK: D                             :      0.033u      0.000s      0.002w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     24.150u      0.233s      2.047w     12 calls
| | DFH: compute_JK()               :     24.150u      0.233s      2.046w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      1.883u      0.033s      0.155w     24 calls
| | | DFH: compute_K                :     22.217u      0.083s      1.766w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.783u      0.150s      0.451w     11 calls
HF: Form C                          :      0.817u      0.567s      0.485w     11 calls

**************************************************************************************
